"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"3323",0.2,0.178571428571429,0.19,0.07,0.15,94.1767881051695,0.056,0.043,0.016,0,0.3,0.46,0.45,0.532,0.1,0.48,6.79,10.2,30.8,6.79,10.2,30.8,0.03,0,0,1150,672.81,1203.93,1032.35,0.9,0.85,0.01,7829798.39654464,34.6999699327198,225642.800605474
"3324",0,0.358490566037736,0.04,0.28,0.139,86.1497548085514,0.053,0.04,0.026,0,0.19,0.29,0.35,0.8651,0.81,0.29,6.79,24.2,40.3,6.79,24.2,40.3,0.06,0.03,0,800,672.81,1253.93,1532.35,0.95,0.85,0.019,4981460.58325492,145.287104389932,34287.0112538366
"3325",0.4,0.220588235294118,0.01,0.48,0.079,58.8950666406116,0.068,0.017,0.035,0,0.21,0.12,0.41,0.2732,0.21,0.08,6.79,8.2,22.3,6.79,8.2,22.3,0,0,0,1000,472.81,753.93,1532.35,0.9,0.85,0.015,8075609.65079714,169.688960860946,47590.6600513324
"3326",0.6,0.1375,0.16,0.44,0.14,40.1191133900826,0.08,0.025,0.024,0,0.26,0.11,0.46,0.9146,0.86,0.39,6.29,21.2,19.8,6.29,21.2,19.8,0.06,0.06,0,850,672.81,1203.93,1682.35,0.8,0.7,0.011,5072770.44761114,148.998425366367,34045.7990420896
"3327",0.8,0.214285714285714,0.5,0.28,0.059,42.7198100450411,0.056,0.027,0.098,0,0.18,0.49,0.16,0.724,0.7,0.08,6.29,24.2,25.8,6.29,24.2,25.8,0.03,0.03,0,2100,572.81,1253.93,1232.35,0.8,0.8,0.012,16426005.599532,57.2886372797593,286723.622335759
"3328",0.8,0.304347826086956,0.63,0.22,0.117,67.7513581341044,0.046,0.038,0.1,0,0.38,0.33,0.22,0.846,0.72,0.45,5.79,12.7,20.8,5.79,12.7,20.8,0.06,0.03,0,2000,572.81,753.93,1832.35,0.8,0.7,0.014,13500645.5693431,89.6747478449906,150551.252094737
"3329",0.2,0.232876712328767,0.79,0.14,0.185,63.3366899045747,0.073,0.017,0.086,0,0.42,0.3,0.48,0.392,0.24,0.2,6.29,17.2,19.8,6.29,17.2,19.8,0,0.06,0,2450,672.81,753.93,1682.35,0.9,0.7,0.017,13414408.2301457,112.813668063857,118907.650645245
"3330",0.2,0.238805970149254,0.75,0.35,0.165,60.6744099038871,0.067,0.034,0.013,0,0.37,0.33,0.2,0.555,0.5,0.11,6.79,13.7,35.3,6.79,13.7,35.3,0.06,0.03,0,2200,572.81,1253.93,2032.35,0.95,0.8,0.016,13459885.2369369,174.858501657338,76975.8696852704
"3331",0.8,0.293103448275862,0.02,0.19,0.086,53.2876817017464,0.058,0.006,0.018,0,0.15,0.43,0.3,0.259,0.22,0.05,5.79,21.2,36.3,5.79,21.2,36.3,0.03,0.03,0,550,572.81,753.93,1732.35,0.95,0.7,0.017,4034352.09093862,46.8501616493913,86111.8072789196
"3332",0.9,0.321428571428571,0.84,0.56,0.087,84.8207751551447,0.056,0.013,0.059,0,0.26,0.4,0.27,0.5779,0.33,0.37,6.29,17.7,33.3,6.29,17.7,33.3,0.06,0.03,0,1550,572.81,953.93,1232.35,0.75,0.85,0.018,10506609.3641063,101.300109307208,103717.650809669
"3333",0,0.205479452054794,0.14,0.34,0.133,38.4341631078821,0.073,0.008,0.04,0,0.41,0.27,0.31,0.7912,0.76,0.13,6.29,15.7,26.3,6.29,15.7,26.3,0.03,0.03,0,700,622.81,1153.93,1382.35,0.9,0.7,0.015,4523413.65211552,341.313854792229,13252.9447269848
"3334",1,0.25,0.64,0.26,0.12,72.7270613402058,0.072,0.034,0.019,0,0.4,0.3,0.39,0.4926,0.14,0.41,5.79,12.7,22.8,5.79,12.7,22.8,0.06,0.03,0,1800,422.81,803.93,1182.35,0.85,0.75,0.018,11938293.6808153,55.1862070666061,216327.490425399
"3335",0.7,0.192982456140351,0.65,0.63,0.069,82.0001566016098,0.057,0.034,0.013,0,0.41,0.12,0.42,0.361,0.1,0.29,5.79,23.2,23.8,5.79,23.2,23.8,0,0,0,2050,622.81,903.93,982.35,0.9,0.65,0.011,16754362.4950237,273.389053604634,61283.9551332338
"3336",0.1,0.225,0.02,0.73,0.181,71.5835409574766,0.04,0.022,0.025,0,0.4,0.35,0.27,0.368,0.2,0.21,5.79,11.7,26.8,5.79,11.7,26.8,0.06,0.06,0,1200,672.81,1053.93,1532.35,1,0.75,0.009,6723926.55304514,489.743115012738,13729.4968462604
