"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"4460",0.8,0.315789473684211,0.23,0.73,0.027,67.0909406256118,0.076,0.23,0.072,0,0.43,0.2,0.34,0.5972,0.24,0.47,5.79,17.2,40.8,5.79,17.2,40.8,0,0,0,700,522.81,703.93,2032.35,0.85,0.75,0.024,5957768.29577286,205.71412153051,28961.3967745489
"4461",0.9,0.268292682926829,0.23,0.7,0.032,81.0434438030907,0.082,0.178,0.076,0,0.47,0.45,0.49,0.7456,0.52,0.47,6.29,9.2,27.8,6.29,9.2,27.8,0.06,0,0,950,622.81,903.93,1432.35,0.75,0.75,0.022,8195364.18044928,116.598098249635,70287.2885877014
"4462",0.5,0.253012048192771,0.32,0.16,0.034,64.1332113473757,0.083,0.233,0.008,0,0.22,0.13,0.31,0.922,0.85,0.48,6.79,16.7,20.3,6.79,16.7,20.3,0.03,0.03,0,1350,572.81,1053.93,1032.35,0.9,0.8,0.021,10718368.2822742,101.451146784506,105650.53843148
"4463",0.3,0.292682926829268,0.48,0.3,0.033,80.9699975153411,0.082,0.211,0.02,0,0.48,0.4,0.11,0.824,0.78,0.2,6.29,22.2,30.3,6.29,22.2,30.3,0.03,0.03,0,900,672.81,953.93,1132.35,0.95,0.8,0.024,6805308.2026433,264.404175287697,25738.2781313437
"4464",0.6,0.291139240506329,0.85,0.75,0.026,53.6772833326474,0.079,0.168,0.043,0,0.33,0.34,0.22,0.4204,0.16,0.31,5.79,24.2,19.8,5.79,24.2,19.8,0,0.06,0,2450,572.81,753.93,1982.35,0.75,0.85,0.023,18002779.8296777,199.952371608735,90035.3403404753
"4465",0.2,0.317073170731707,0.45,0.18,0.033,74.6213106891972,0.082,0.188,0.009,0,0.4,0.22,0.23,0.5744,0.44,0.24,6.79,21.7,26.3,6.79,21.7,26.3,0,0,0,2200,622.81,703.93,1932.35,0.75,0.8,0.026,19471358.2160133,140.868283504523,138223.862260578
"4466",0.9,0.321428571428571,0.31,0.2,0.028,33.2053405090868,0.084,0.156,0.088,0,0.3,0.25,0.17,0.4984,0.34,0.24,6.29,8.7,24.8,6.29,8.7,24.8,0.03,0.03,0,2050,572.81,803.93,2032.35,0.9,0.75,0.027,17029853.5977483,67.4744591574181,252389.627281304
"4467",0.7,0.278481012658228,0.63,0.04,0.026,43.1174179703744,0.079,0.158,0.086,0,0.22,0.31,0.44,0.3722,0.14,0.27,6.29,12.2,41.3,6.29,12.2,41.3,0.03,0.06,0,1600,572.81,653.93,2032.35,0.85,0.65,0.022,12224261.0274468,47.2958864997254,258463.514105349
"4468",0.3,0.346666666666667,0.2,0.62,0.035,74.8798430930717,0.075,0.154,0.041,0,0.37,0.45,0.28,0.402,0.35,0.08,6.29,17.2,32.3,6.29,17.2,32.3,0.03,0,0,500,472.81,1303.93,1782.35,0.85,0.75,0.026,4226131.73902857,419.744431092128,10068.3449880029
"4469",0.7,0.285714285714286,0.41,0.7,0.033,101.496369880379,0.084,0.189,0.051,0,0.16,0.38,0.29,0.631,0.59,0.1,6.29,23.7,26.3,6.29,23.7,26.3,0.03,0.06,0,500,372.81,1003.93,1482.35,0.95,0.7,0.024,3368933.05112941,296.491265225038,11362.6721804852
"4470",0.9,0.3625,0.2,0.85,0.026,32.8275440656547,0.08,0.15,0.005,0,0.27,0.45,0.23,0.252,0.12,0.15,6.79,24.2,20.3,6.79,24.2,20.3,0.03,0.06,0,1250,572.81,803.93,1282.35,0.95,0.75,0.029,9610442.68849391,111.321451749844,86330.5547801339
"4471",0.3,0.313253012048193,0.48,0.01,0.026,32.041888526117,0.083,0.17,0.098,0,0.46,0.2,0.43,0.6717,0.51,0.33,6.29,24.2,31.8,6.29,24.2,31.8,0.03,0.03,0,1400,372.81,853.93,1682.35,0.8,0.7,0.026,11417372.341075,66.4711966778386,171764.206328506
"4472",0.1,0.350649350649351,0.23,0.04,0.03,47.6674046311115,0.077,0.203,0.078,0,0.42,0.15,0.26,0.6165,0.35,0.41,6.29,20.2,21.8,6.29,20.2,21.8,0,0.03,0,2200,522.81,1253.93,1632.35,0.85,0.7,0.027,18088799.6443345,86.0118722810989,210305.84690934
"4473",0.4,0.265822784810127,0.44,0.51,0.027,52.578858827666,0.079,0.162,0.015,0,0.4,0.11,0.49,0.847,0.82,0.15,6.79,23.2,20.3,6.79,23.2,20.3,0,0.03,0,1200,622.81,653.93,1382.35,0.85,0.75,0.021,9730412.25142334,373.916524588231,26022.9532838614
"4474",0.6,0.3,0.3,0.78,0.034,20.37392738608,0.08,0.174,0.096,0,0.22,0.49,0.14,0.8321,0.77,0.27,5.79,10.2,26.3,5.79,10.2,26.3,0.06,0.03,0,2350,472.81,1003.93,1582.35,0.8,0.8,0.024,19382345.3678774,243.697031294143,79534.5977952554
"4475",0.6,0.329113924050633,0.5,0.26,0.035,58.4124777176004,0.079,0.243,0.011,0,0.32,0.23,0.19,0.2605,0.13,0.15,6.29,8.7,21.8,6.29,8.7,21.8,0.06,0.03,0,1100,572.81,1103.93,1632.35,0.8,0.8,0.026,8898088.3074428,82.8418895759887,107410.494292031
"4476",0.6,0.3125,0.81,0.24,0.034,25.6569053100569,0.08,0.155,0.055,0,0.15,0.2,0.38,0.7536,0.72,0.12,6.29,14.7,35.3,6.29,14.7,35.3,0.03,0.06,0,1800,372.81,1003.93,2032.35,0.9,0.65,0.025,12882988.447831,205.621873074909,62653.7841289759
"4477",0.7,0.337349397590361,0.43,0.14,0.035,56.3775418332854,0.083,0.199,0.075,0,0.25,0.41,0.17,0.4456,0.34,0.16,6.79,12.7,38.3,6.79,12.7,38.3,0.03,0.03,0,600,572.81,1203.93,1282.35,0.95,0.7,0.028,4490312.06978487,94.7534171727721,47389.4473019088
"4478",0.3,0.357142857142857,0.68,0.89,0.029,65.098320951389,0.084,0.151,0.016,0,0.32,0.48,0.14,0.923,0.86,0.45,6.29,21.7,36.3,6.29,21.7,36.3,0.06,0.06,0,1750,572.81,753.93,1432.35,0.8,0.85,0.03,12916757.4758073,398.140230915028,32442.7336723076
"4479",0.7,0.285714285714286,0.79,0.87,0.026,56.1354043814772,0.077,0.225,0.086,0,0.29,0.13,0.42,0.6216,0.57,0.12,5.79,9.2,37.8,5.79,9.2,37.8,0.06,0.03,0,2250,422.81,703.93,1832.35,0.95,0.65,0.022,18231352.9495442,430.7884125539,42320.8991195023
"4480",0.5,0.27710843373494,0.08,0.08,0.029,41.5164102734808,0.083,0.219,0.05,0,0.47,0.16,0.46,0.8005,0.65,0.43,5.79,9.7,36.3,5.79,9.7,36.3,0,0.03,0,1300,472.81,803.93,1482.35,0.9,0.7,0.023,10752046.7424689,117.61746409676,91415.3933264843
"4481",0.3,0.246913580246914,0.83,0.05,0.031,30.2850285924875,0.081,0.209,0.012,0,0.43,0.11,0.43,0.7854,0.71,0.26,6.29,12.2,27.3,6.29,12.2,27.3,0.03,0.03,0,1250,422.81,903.93,982.35,1,0.65,0.02,9888996.79498242,154.892091909885,63844.4266136954
"4482",0.9,0.3625,0.2,0.28,0.025,34.6662639919571,0.08,0.231,0.073,0,0.31,0.46,0.43,0.3255,0.29,0.05,6.29,15.2,24.8,6.29,15.2,24.8,0.03,0.03,0,1800,572.81,1203.93,1282.35,0.8,0.8,0.029,14948605.7452292,50.2679051692103,297378.728930709
"4483",1,0.316455696202532,0.59,0.78,0.029,35.2487876333457,0.079,0.176,0.077,0,0.37,0.11,0.28,0.5242,0.22,0.39,5.79,10.2,35.8,5.79,10.2,35.8,0.06,0.03,0,600,572.81,803.93,1482.35,0.9,0.85,0.025,4428098.02184535,82.0690407848897,53955.7667482893
"4484",0.2,0.280487804878049,0.52,0.64,0.031,69.4481664992443,0.082,0.227,0.032,0,0.34,0.27,0.27,0.4885,0.45,0.07,6.29,17.2,39.3,6.29,17.2,39.3,0.06,0,0,1550,472.81,803.93,1782.35,1,0.8,0.023,13867616.467054,429.063197967675,32320.6850010445
"4485",0.5,0.341463414634146,0.64,0.18,0.026,57.4258994938532,0.082,0.194,0.083,0,0.41,0.11,0.37,0.2168,0.12,0.11,5.79,8.2,31.8,5.79,8.2,31.8,0,0.03,0,1000,572.81,1253.93,1582.35,0.8,0.75,0.028,8145777.66026349,104.313897707693,78089.0930093462
"4486",0.8,0.307692307692308,0.68,0.44,0.027,41.7385984808941,0.078,0.224,0.055,0,0.43,0.49,0.41,0.818,0.8,0.09,5.79,17.7,38.3,5.79,17.7,38.3,0.06,0.03,0,550,422.81,653.93,1532.35,0.95,0.65,0.024,3639179.51228653,296.86064698166,12258.8815637505
"4487",0.4,0.259259259259259,0.22,0.81,0.033,88.4489158693316,0.081,0.188,0.075,0,0.17,0.41,0.34,0.8016,0.69,0.36,6.29,14.2,33.3,6.29,14.2,33.3,0.06,0.03,0,1400,422.81,853.93,1332.35,0.75,0.8,0.021,11486645.5793519,318.749129788742,36036.6335336036
"4488",0.7,0.317073170731707,0.35,0.19,0.031,51.0748914893606,0.082,0.223,0.006,0,0.39,0.46,0.25,0.736,0.6,0.34,6.29,8.7,18.8,6.29,8.7,18.8,0.03,0.03,0,850,522.81,853.93,1832.35,0.8,0.8,0.026,6733970.06367972,118.661849707757,56749.2423240015
"4489",0.1,0.346153846153846,0.73,0.05,0.026,30.4139319275316,0.078,0.176,0.069,0,0.16,0.12,0.48,0.9048,0.86,0.32,6.79,21.7,40.8,6.79,21.7,40.8,0.03,0.06,0,1200,522.81,703.93,1832.35,0.95,0.75,0.027,8821931.52622792,83.7090650104715,105388.006963456
"4490",0.4,0.235294117647059,0.53,0.81,0.034,64.1332113473757,0.085,0.205,0.062,0,0.45,0.43,0.13,0.7042,0.49,0.42,6.29,14.2,30.8,6.29,14.2,30.8,0.06,0.03,0,2300,572.81,1153.93,2082.35,0.85,0.8,0.02,18763618.0866928,381.499884794219,49183.8106237277
"4491",0,0.365853658536585,0.73,0.13,0.033,33.9170285481637,0.082,0.195,0.005,0,0.34,0.34,0.17,0.3285,0.15,0.21,6.29,16.7,34.3,6.29,16.7,34.3,0.06,0,0,1950,422.81,853.93,1932.35,0.9,0.7,0.03,17420609.7448999,145.018556909078,120126.762506829
"4492",0.6,0.358974358974359,0.14,0.05,0.03,51.2700098031862,0.078,0.197,0.068,0,0.14,0.13,0.37,0.595,0.25,0.46,5.79,16.7,30.3,5.79,16.7,30.3,0,0.06,0,800,522.81,903.93,1732.35,0.8,0.8,0.028,5889461.83393379,36.3622085287502,161966.560124565
"4493",0.3,0.296296296296296,0.14,0.68,0.027,102.930004903823,0.081,0.244,0.033,0,0.18,0.11,0.34,0.7738,0.61,0.42,6.79,16.7,31.8,6.79,16.7,31.8,0.03,0.03,0,800,622.81,703.93,1932.35,0.8,0.8,0.024,6354550.25999286,359.104010769077,17695.5702788827
"4494",0.4,0.27710843373494,0.56,0.82,0.031,72.5986484534481,0.083,0.221,0.079,0,0.49,0.38,0.35,0.8698,0.86,0.07,6.79,22.2,33.8,6.79,22.2,33.8,0.03,0.03,0,1700,672.81,753.93,1182.35,0.75,0.75,0.023,13520855.4185737,485.449093442634,27852.2621655106
"4495",1,0.346666666666667,0.23,0.19,0.026,44.3682365991863,0.075,0.151,0.083,0,0.36,0.23,0.36,0.5244,0.18,0.42,6.79,13.2,24.8,6.79,13.2,24.8,0.03,0,0,2450,372.81,703.93,1782.35,0.9,0.8,0.026,22257007.0601285,54.9258784459334,405218.954887309
"4496",0.1,0.32,0.12,0.16,0.026,79.6782221321458,0.075,0.157,0.071,0,0.4,0.44,0.25,0.4918,0.23,0.34,6.29,12.7,31.3,6.29,12.7,31.3,0,0.03,0,750,472.81,803.93,1282.35,1,0.8,0.024,6184513.88257427,179.784135312685,34399.6641962763
"4497",0.5,0.285714285714286,0.81,0.18,0.026,36.08560055542,0.084,0.194,0.052,0,0.41,0.17,0.43,0.3763,0.19,0.23,5.79,11.7,30.8,5.79,11.7,30.8,0.06,0,0,2050,472.81,1053.93,1282.35,0.9,0.75,0.024,17806147.0270832,135.690613092418,131226.078365168
"4498",0.3,0.2625,0.55,0.34,0.026,72.2781283459417,0.08,0.204,0.046,0,0.17,0.15,0.13,0.4316,0.42,0.02,6.29,17.2,33.8,6.29,17.2,33.8,0.06,0.03,0,550,372.81,903.93,1132.35,0.8,0.85,0.021,4517906.55718562,126.812668754148,35626.6183936598
"4499",0.6,0.350649350649351,0.72,0.12,0.035,33.0023591523528,0.077,0.165,0.016,0,0.32,0.19,0.3,0.26,0.26,0,6.29,21.7,29.8,6.29,21.7,29.8,0.03,0.03,0,1350,472.81,703.93,1682.35,1,0.8,0.027,10690398.6321412,79.0690565923564,135203.315846501
"4500",0.5,0.341772151898734,0.52,0.59,0.031,36.4458312177058,0.079,0.243,0.037,0,0.29,0.24,0.39,0.442,0.38,0.1,6.79,12.2,22.3,6.79,12.2,22.3,0,0,0,850,472.81,1053.93,1832.35,0.8,0.8,0.027,7344743.42404912,248.402817310278,29567.8748879682
"4501",0,0.36,0.88,0.74,0.033,69.4481664992443,0.075,0.229,0.086,0,0.41,0.28,0.42,0.8372,0.78,0.26,5.79,15.7,34.8,5.79,15.7,34.8,0.03,0.03,0,2350,622.81,1053.93,1832.35,0.85,0.75,0.027,19479606.5368447,667.467828472526,29184.3377401769
"4502",0.3,0.265822784810127,0.77,0.63,0.028,40.5139375717356,0.079,0.193,0.005,0,0.2,0.34,0.13,0.6598,0.46,0.37,6.29,20.2,20.8,6.29,20.2,20.8,0.06,0.03,0,850,572.81,603.93,1832.35,0.8,0.8,0.021,6835716.03712106,310.548004655961,22011.7854071997
"4503",0.7,0.349397590361446,0.54,0.82,0.03,57.664035132136,0.083,0.194,0.061,0,0.16,0.47,0.47,0.524,0.32,0.3,6.79,21.2,36.3,6.79,21.2,36.3,0,0,0,2450,522.81,853.93,1432.35,1,0.8,0.029,21587323.5200119,282.874395035532,76314.165929724
"4504",0.2,0.25609756097561,0.88,0.06,0.03,41.4643223174016,0.082,0.206,0.098,0,0.42,0.3,0.15,0.37,0.25,0.16,6.79,14.7,33.3,6.79,14.7,33.3,0.03,0.03,0,2350,572.81,1003.93,1682.35,0.8,0.7,0.021,19017496.0457285,82.1793499333767,231414.534930565
"4505",0.5,0.38961038961039,0.02,0.5,0.03,132.36927660497,0.077,0.165,0.074,0,0.3,0.34,0.34,0.5592,0.24,0.42,6.79,19.7,21.8,6.79,19.7,21.8,0,0,0,2050,522.81,1103.93,1832.35,0.9,0.7,0.03,18245573.7134031,360.583230030984,50600.1727030825
"4506",0.4,0.25609756097561,0.84,0.4,0.03,57.7464301518059,0.082,0.207,0.013,0,0.4,0.37,0.2,0.8512,0.76,0.38,6.79,22.2,40.8,6.79,22.2,40.8,0,0.06,0,2050,422.81,853.93,1482.35,0.95,0.65,0.021,14841274.1202652,535.393041656114,27720.3343441992
"4507",0.1,0.25,0.8,0.88,0.031,81.7597753211955,0.084,0.217,0.07,0,0.36,0.35,0.23,0.681,0.45,0.42,5.79,22.7,36.8,5.79,22.7,36.8,0,0.03,0,2350,572.81,1103.93,2082.35,0.8,0.8,0.021,19576456.7140467,580.588835792611,33718.2796278216
"4508",0.5,0.35,0.74,0.79,0.025,25.4482763492815,0.08,0.207,0.098,0,0.18,0.15,0.4,0.7732,0.64,0.37,5.79,17.2,40.8,5.79,17.2,40.8,0.03,0,0,800,372.81,703.93,1682.35,0.8,0.65,0.028,6359232.86316712,540.769842037105,11759.5922864552
"4509",0.4,0.307692307692308,0.6,0.08,0.033,55.1111292305501,0.078,0.203,0.035,0,0.42,0.26,0.4,0.9263,0.89,0.33,6.29,15.2,20.3,6.29,15.2,20.3,0.03,0.06,0,2450,522.81,853.93,1532.35,0.9,0.75,0.024,18492511.4020751,151.206078023237,122300.053303633
"4510",0.5,0.307692307692308,0.59,0.89,0.031,38.6601884917908,0.078,0.178,0.085,0,0.39,0.32,0.26,0.6668,0.51,0.32,6.79,10.2,40.8,6.79,10.2,40.8,0.03,0.03,0,1900,622.81,1203.93,1282.35,0.9,0.75,0.024,15378019.6652201,497.450754743777,30913.652293363
"4511",0,0.325,0.32,0.12,0.03,43.63359060059,0.08,0.173,0.03,0,0.33,0.4,0.18,0.4968,0.26,0.32,5.79,22.2,31.8,5.79,22.2,31.8,0.03,0.06,0,1850,522.81,903.93,1132.35,0.8,0.65,0.026,14209988.5887048,167.904017457204,84631.6175390306
"4512",0.5,0.320987654320988,0.74,0.56,0.031,40.2618549766631,0.081,0.162,0.052,0,0.25,0.16,0.35,0.5328,0.36,0.27,6.29,21.7,37.3,6.29,21.7,37.3,0.03,0.03,0,1500,372.81,1053.93,1082.35,0.95,0.75,0.026,11969142.4833914,331.446423370543,36111.8468610248
"4513",0.4,0.3375,0.53,0.42,0.027,41.4244582253305,0.08,0.211,0.002,0,0.37,0.28,0.33,0.8516,0.72,0.47,5.79,19.2,32.3,5.79,19.2,32.3,0.06,0,0,1450,522.81,853.93,2032.35,0.95,0.85,0.027,12587609.9101143,235.70642418265,53403.7625565951
"4514",0.4,0.246913580246914,0.53,0.58,0.033,79.6782221321458,0.081,0.191,0.028,0,0.17,0.43,0.18,0.376,0.22,0.2,6.79,15.2,36.3,6.79,15.2,36.3,0.03,0,0,1950,522.81,1253.93,1232.35,0.85,0.85,0.02,17487654.4027126,201.818777892333,86650.2839098644
"4515",0.3,0.315789473684211,0.88,0.43,0.033,46.291150744751,0.076,0.249,0.072,0,0.45,0.42,0.21,0.6804,0.66,0.06,5.79,9.2,40.3,5.79,9.2,40.3,0.06,0.06,0,2000,422.81,1253.93,1332.35,0.8,0.7,0.024,14411857.9829232,362.769543244757,39727.3096688815
"4516",0.9,0.36144578313253,0.38,0.09,0.029,30.7212032340686,0.083,0.185,0.096,0,0.18,0.23,0.28,0.8824,0.88,0.02,6.29,23.2,38.3,6.29,23.2,38.3,0.03,0.06,0,650,622.81,1053.93,1682.35,0.85,0.7,0.03,3816530.56709485,74.3439215714657,51336.1480861092
"4517",0.1,0.373333333333333,0.15,0.8,0.027,90.5479051642751,0.075,0.154,0.083,0,0.26,0.14,0.22,0.64,0.28,0.5,6.79,11.7,29.3,6.79,11.7,29.3,0.03,0.03,0,2000,622.81,703.93,1532.35,0.85,0.7,0.028,16746777.763939,834.753006603468,20061.9556101752
"4518",0.8,0.25974025974026,0.5,0.72,0.029,37.7635448332863,0.077,0.227,0.091,0,0.41,0.2,0.38,0.6966,0.59,0.26,6.29,19.7,33.8,6.29,19.7,33.8,0.03,0.03,0,1400,522.81,753.93,1832.35,1,0.75,0.02,11203922.5727256,240.797000015708,46528.4973317553
"4519",1,0.304878048780488,0.34,0.67,0.029,70.3447669167766,0.082,0.179,0.049,0,0.38,0.18,0.17,0.5668,0.24,0.43,5.79,12.2,29.8,5.79,12.2,29.8,0.06,0.03,0,1400,622.81,753.93,1582.35,1,0.7,0.025,11410729.3981991,66.7126859855175,171042.871826151
"4520",0.8,0.311688311688312,0.85,0.39,0.026,83.7227843904892,0.077,0.179,0.007,0,0.22,0.16,0.2,0.8584,0.76,0.41,6.29,16.2,35.3,6.29,16.2,35.3,0.03,0.03,0,1850,672.81,703.93,2082.35,0.8,0.7,0.024,13341621.8195561,254.477577258905,52427.4946471309
"4521",0.1,0.25609756097561,0.63,0.9,0.026,74.1356813926013,0.082,0.218,0.053,0,0.11,0.25,0.22,0.788,0.6,0.47,5.79,16.2,31.8,5.79,16.2,31.8,0,0.03,0,950,622.81,703.93,1432.35,0.85,0.75,0.021,7857460.94463061,833.983304488595,9421.60460807889
"4522",0.7,0.308641975308642,0.28,0.58,0.032,30.4539964701613,0.081,0.157,0.045,0,0.18,0.16,0.45,0.3825,0.35,0.05,5.79,21.7,20.3,5.79,21.7,20.3,0.06,0.03,0,1800,522.81,903.93,1832.35,0.95,0.65,0.025,14927334.0855025,248.764173337558,60005.9642239843
"4523",0.8,0.265822784810127,0.62,0.14,0.028,98.6017912857966,0.079,0.173,0.062,0,0.41,0.1,0.44,0.6535,0.65,0.01,6.79,14.2,36.3,6.79,14.2,36.3,0.03,0.06,0,600,622.81,803.93,1382.35,0.8,0.7,0.021,4009813.15377123,113.473992671973,35336.8473193913
"4524",1,0.365853658536585,0.81,0.76,0.026,33.5952730479779,0.082,0.157,0.058,0,0.34,0.24,0.31,0.5716,0.16,0.49,6.79,11.2,35.8,6.79,11.2,35.8,0.06,0,0,1750,522.81,1103.93,1882.35,0.85,0.8,0.03,13668962.5518267,198.944075185449,68707.562862
"4525",0.4,0.341772151898734,0.7,0.72,0.031,62.3043733573764,0.079,0.196,0.036,0,0.19,0.11,0.34,0.878,0.8,0.39,6.29,9.2,39.8,6.29,9.2,39.8,0.06,0,0,1300,572.81,753.93,1232.35,0.85,0.8,0.027,11074491.9985175,349.122813641241,31720.9061276003
"4526",0.1,0.247058823529412,0.2,0.31,0.032,78.5564380125547,0.085,0.168,0.056,0,0.18,0.21,0.32,0.685,0.58,0.25,6.29,14.7,23.3,6.29,14.7,23.3,0,0,0,1250,622.81,903.93,2032.35,0.95,0.65,0.021,11082080.0334477,455.193344780307,24345.8744740573
"4527",0.3,0.384615384615385,0.68,0.19,0.03,48.7180425216353,0.078,0.221,0.008,0,0.3,0.35,0.48,0.7564,0.72,0.13,6.29,10.2,34.3,6.29,10.2,34.3,0.03,0,0,750,572.81,803.93,1932.35,0.85,0.7,0.03,6135832.1146842,220.133804300406,27873.1934615136
"4528",0.4,0.324675324675325,0.64,0.45,0.031,119.832075500206,0.077,0.187,0.057,0,0.11,0.35,0.21,0.5328,0.36,0.27,6.79,18.7,28.8,6.79,18.7,28.8,0.06,0.03,0,600,572.81,1253.93,1232.35,0.9,0.7,0.025,4523185.17329904,312.484292633945,14474.9201157373
"4529",1,0.269230769230769,0.53,0.17,0.03,36.0411532755696,0.078,0.182,0.082,0,0.15,0.15,0.16,0.688,0.48,0.4,6.29,17.2,29.8,6.29,17.2,29.8,0.06,0.03,0,800,372.81,753.93,1732.35,0.8,0.7,0.021,6192750.08302299,33.3238087655827,185835.602604314
"4530",0.1,0.240963855421687,0.61,0.78,0.027,96.3074708533482,0.083,0.249,0.059,0,0.17,0.4,0.12,0.8328,0.78,0.24,6.29,15.7,38.3,6.29,15.7,38.3,0.06,0.03,0,2100,572.81,703.93,1232.35,0.85,0.8,0.02,17636118.4368341,512.112043450938,34438.0075851969
"4531",0.8,0.3,0.6,0.4,0.034,89.4686174033138,0.08,0.194,0.045,0,0.11,0.36,0.43,0.6702,0.66,0.03,6.29,14.7,23.8,6.29,14.7,23.8,0.03,0,0,800,422.81,803.93,1532.35,0.9,0.7,0.024,6558084.99517163,139.385284885952,47050.0526690289
"4532",0.5,0.350649350649351,0.09,0.68,0.035,35.5327751569626,0.077,0.241,0.041,0,0.16,0.34,0.19,0.8746,0.81,0.34,5.79,14.7,26.3,5.79,14.7,26.3,0,0,0,750,472.81,753.93,1682.35,0.85,0.85,0.027,6274042.64553006,245.486047359006,25557.6343870766
"4533",0.5,0.313253012048193,0.27,0.77,0.03,76.2868671178484,0.083,0.176,0.012,0,0.34,0.26,0.24,0.4519,0.13,0.37,6.79,19.7,28.8,6.79,19.7,28.8,0,0.03,0,2250,422.81,803.93,1082.35,0.95,0.7,0.026,18713180.7470982,546.687507905044,34230.1231992822
"4534",0.1,0.30379746835443,0.57,0.16,0.03,71.6177157996213,0.079,0.231,0.063,0,0.25,0.26,0.27,0.493,0.22,0.35,6.29,9.2,21.8,6.29,9.2,21.8,0.03,0.03,0,2000,522.81,953.93,1832.35,0.9,0.75,0.024,16714981.5130362,160.992827564126,103824.386253346
"4535",0.8,0.301204819277108,0.61,0.28,0.033,24.9520828440258,0.083,0.246,0.053,0,0.18,0.19,0.47,0.9129,0.87,0.33,6.29,21.7,37.8,6.29,21.7,37.8,0.03,0,0,1850,422.81,1103.93,1632.35,0.8,0.7,0.025,15059497.9729085,128.416290965778,117270.930811433
"4536",0.5,0.325,0.03,0.41,0.034,74.2108293025795,0.08,0.217,0.051,0,0.4,0.27,0.35,0.6962,0.51,0.38,6.29,11.2,35.3,6.29,11.2,35.3,0.03,0,0,1350,422.81,703.93,1132.35,0.85,0.7,0.026,11923682.2184091,275.433387099652,43290.6204435379
"4537",0.9,0.253012048192771,0.84,0.12,0.034,38.1885794365113,0.083,0.221,0.077,0,0.36,0.39,0.37,0.5737,0.51,0.13,6.79,9.7,39.3,6.79,9.7,39.3,0,0.03,0,1900,672.81,1253.93,1982.35,0.9,0.75,0.021,13607597.6516391,225.795450038748,60265.1543656171
"4538",0.9,0.3125,0.17,0.58,0.028,47.0653572334964,0.08,0.167,0.091,0,0.29,0.2,0.24,0.8765,0.81,0.35,6.29,15.7,20.8,6.29,15.7,20.8,0.06,0.03,0,1900,522.81,1153.93,2032.35,0.95,0.75,0.025,15633663.3006412,117.193905779496,133399.968169475
"4539",0.5,0.280487804878049,0.37,0.78,0.031,67.2956605943737,0.082,0.16,0.081,0,0.35,0.22,0.11,0.4037,0.33,0.11,6.79,18.7,25.8,6.79,18.7,25.8,0.06,0.06,0,1800,522.81,903.93,2132.35,0.9,0.7,0.023,13787824.9252227,443.120159983062,31115.3185306434
"4540",0.6,0.337349397590361,0.43,0.46,0.025,49.1830182227561,0.083,0.201,0.073,0,0.34,0.41,0.18,0.7825,0.71,0.25,6.29,20.2,40.3,6.29,20.2,40.3,0,0.06,0,1650,522.81,753.93,1132.35,1,0.8,0.028,12393330.0830002,286.354557382798,43279.6676828608
"4541",0.7,0.367088607594937,0.77,0.61,0.029,62.766818398625,0.079,0.238,0.036,0,0.14,0.29,0.11,0.6896,0.68,0.03,6.79,19.7,25.8,6.79,19.7,25.8,0.03,0.03,0,700,422.81,1253.93,1182.35,1,0.75,0.029,3929326.70939915,294.717740651909,13332.508252498
"4542",1,0.30379746835443,0.4,0.88,0.029,54.2222856945803,0.079,0.158,0.04,0,0.47,0.42,0.19,0.3224,0.12,0.23,6.29,9.2,38.8,6.29,9.2,38.8,0.06,0.03,0,1200,472.81,1053.93,1432.35,0.85,0.85,0.024,9764418.96174749,44.5548058604923,219155.235292043
"4543",0.8,0.333333333333333,0.58,0.39,0.035,73.7925036911333,0.084,0.221,0.008,0,0.3,0.15,0.36,0.7597,0.73,0.11,5.79,11.7,39.8,5.79,11.7,39.8,0.03,0.06,0,2250,572.81,753.93,1032.35,0.85,0.75,0.028,16689970.129399,164.100620042247,101705.710344679
"4544",0.6,0.321428571428571,0.46,0.39,0.032,64.6517300601447,0.084,0.159,0.068,0,0.45,0.22,0.16,0.8024,0.74,0.24,6.79,21.2,26.8,6.79,21.2,26.8,0.03,0.03,0,600,622.81,753.93,1082.35,0.75,0.7,0.027,4253751.2698802,238.396503703204,17843.1780827456
"4545",0.1,0.353658536585366,0.71,0.3,0.027,67.2956605943737,0.082,0.242,0.014,0,0.4,0.14,0.38,0.3532,0.34,0.02,6.29,15.7,34.3,6.29,15.7,34.3,0.03,0.06,0,700,372.81,1053.93,1882.35,0.8,0.85,0.029,5420391.60458011,140.484874321959,38583.4534197456
"4546",0.6,0.317073170731707,0.58,0.05,0.026,97.2115644286648,0.082,0.247,0.011,0,0.14,0.39,0.13,0.2902,0.22,0.09,6.29,8.2,25.3,6.29,8.2,25.3,0.03,0.06,0,1050,572.81,1203.93,1382.35,0.9,0.8,0.026,7995270.48361922,38.1017304668826,209840.088249235
"4547",0.9,0.293333333333333,0.76,0.73,0.027,66.3776619043043,0.075,0.158,0.011,0,0.27,0.18,0.39,0.752,0.6,0.38,5.79,21.2,32.8,5.79,21.2,32.8,0,0.03,0,2150,672.81,753.93,1982.35,0.8,0.75,0.022,16812817.2464285,203.743378354076,82519.5762544503
