"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"3669",0.7,0.157142857142857,0.87,0.19,0.144,34.070940427657,0.07,0.047,0.013,0,0.49,0.14,0.3,0.9038,0.87,0.26,6.29,9.2,33.8,6.29,9.2,33.8,0.03,0,0,1550,522.81,1053.93,1632.35,1,0.75,0.011,5055482.50135063,63.4605656130359,79663.3697243969
"3670",0.5,0.34,0.45,0.26,0.18,72.7783333518673,0.05,0.068,0.014,0,0.18,0.35,0.47,0.8487,0.83,0.11,6.79,9.7,28.8,6.79,9.7,28.8,0.03,0.03,0,750,522.81,803.93,1482.35,0.95,0.7,0.017,2337619.30896818,68.272587827691,34239.5005572068
"3671",0.1,0.4375,0.1,0.19,0.044,41.0550975771981,0.08,0.002,0.089,0,0.18,0.41,0.38,0.5765,0.45,0.23,6.79,13.7,26.8,6.79,13.7,26.8,0.03,0.03,0,1150,472.81,1203.93,1032.35,0.95,0.7,0.035,4147939.70377016,99.449266760141,41709.1029315929
"3672",0.1,0.733333333333333,0.23,0.68,0.136,49.440125439998,0.03,0.019,0.013,0,0.33,0.44,0.32,0.265,0.25,0.02,6.29,12.7,19.8,6.29,12.7,19.8,0.03,0.03,0,1350,572.81,653.93,1282.35,0.9,0.85,0.022,4567112.38946568,148.026951770046,30853.2489175383
"3673",0.1,0.283333333333333,0.88,0.82,0.089,56.9934273264833,0.06,0.031,0.016,0,0.19,0.47,0.13,0.4107,0.17,0.29,6.29,17.7,40.8,6.29,17.7,40.8,0.03,0.03,0,1200,622.81,903.93,1382.35,0.85,0.85,0.017,4529000.63922513,163.363268380697,27723.4942965935
"3674",0.2,1.4,0.56,0.38,0.177,68.0570494443792,0.03,0.057,0.032,0,0.16,0.19,0.47,0.52,0.2,0.4,6.79,15.2,34.3,6.79,15.2,34.3,0.03,0,0,800,522.81,1053.93,1532.35,0.85,0.65,0.042,2557089.79918693,157.761162372319,16208.6140893926
"3675",0,0.14,0.41,0.59,0.091,46.3456149397127,0.1,0.095,0.017,0,0.15,0.37,0.43,0.9065,0.83,0.45,5.79,18.7,33.3,5.79,18.7,33.3,0,0.03,0,1450,522.81,853.93,1632.35,0.8,0.75,0.014,5066207.82758537,228.77273738616,22145.1554300974
"3676",0.7,0.833333333333333,0.82,0.22,0.049,68.8136852687946,0.03,0.092,0.039,0,0.31,0.14,0.37,0.2613,0.11,0.17,5.79,9.7,28.8,5.79,9.7,28.8,0.03,0.03,0,2250,622.81,1253.93,1232.35,1,0.65,0.025,7987739.01448803,53.6192679922456,148971.429741324
"3677",0,0.133333333333333,0.09,0.79,0.172,56.5899615562224,0.06,0.09,0.07,0,0.47,0.37,0.28,0.9205,0.85,0.47,6.29,18.7,23.3,6.29,18.7,23.3,0.03,0.06,0,1250,472.81,1203.93,1382.35,0.85,0.7,0.008,3968473.10712727,351.138335137809,11301.7369794437
"3678",0.4,1.66666666666667,0.43,0.65,0.165,75.0010723614026,0.03,0.043,0.085,0,0.46,0.42,0.25,0.8292,0.72,0.39,6.29,14.2,20.8,6.29,14.2,20.8,0.06,0.03,0,700,522.81,1153.93,1182.35,0.95,0.65,0.05,2008428.60761936,243.309695138812,8254.61807624854
"3679",0.5,0.8,0.4,0.41,0.129,63.6354907989019,0.05,0.093,0.083,0,0.43,0.3,0.47,0.4675,0.29,0.25,6.29,22.2,26.3,6.29,22.2,26.3,0,0,0,1550,472.81,703.93,1082.35,0.8,0.7,0.04,5258219.49278637,100.381781315093,52382.2094397895
"3680",1,0.375,0.08,0.69,0.094,41.0550975771981,0.08,0.05,0.081,0,0.14,0.34,0.31,0.732,0.6,0.33,6.29,14.7,35.3,6.29,14.7,35.3,0.06,0.06,0,2300,572.81,1303.93,1332.35,0.85,0.7,0.03,7741663.48772645,4.99276613404345,1550576.02937568
"3681",1,0.4,0.28,0.35,0.193,60.6744099038871,0.03,0.096,0.072,0,0.16,0.49,0.23,0.6966,0.59,0.26,6.29,11.2,22.3,6.29,11.2,22.3,0.06,0,0,1300,472.81,703.93,1732.35,0.8,0.7,0.012,4264350.2597492,2.54258634815824,1677170.28089848
"3682",0.9,0.3,0.34,0.01,0.144,79.1085231803374,0.1,0.005,0.037,0,0.39,0.29,0.5,0.5896,0.43,0.28,6.79,22.7,18.8,6.79,22.7,18.8,0,0.06,0,1600,522.81,1253.93,1232.35,0.85,0.75,0.03,5095457.43291969,14.2421278529941,357773.605567546
"3683",0.1,0.633333333333333,0.57,0.56,0.132,53.6985103949721,0.06,0.047,0.005,0,0.35,0.48,0.45,0.8776,0.83,0.28,6.29,24.2,21.3,6.29,24.2,21.3,0.06,0.03,0,1000,672.81,1053.93,1682.35,0.85,0.65,0.038,3119327.47739617,271.557399060199,11486.8071655992
"3684",0.2,0.0625,0.45,0.22,0.178,53.6040177249814,0.08,0.088,0.074,0,0.47,0.26,0.31,0.5572,0.46,0.18,6.29,18.2,28.3,6.29,18.2,28.3,0.03,0,0,600,572.81,903.93,1332.35,0.85,0.7,0.005,2002441.57874459,78.3560892030484,25555.6600528588
"3685",0.8,0.5875,0.89,0.65,0.061,61.3039251728268,0.08,0.006,0.023,0,0.44,0.47,0.18,0.586,0.55,0.08,6.29,19.2,19.8,6.29,19.2,19.8,0.03,0.06,0,700,472.81,1003.93,1882.35,0.95,0.75,0.047,1588856.2959401,161.403440460646,9844.00513028408
"3686",0.3,1,0.8,0.37,0.11,59.8497593585664,0.02,0.076,0.082,0,0.2,0.18,0.35,0.8594,0.81,0.26,6.29,13.2,40.3,6.29,13.2,40.3,0.06,0,0,900,522.81,653.93,1232.35,0.85,0.8,0.02,2996998.80923389,86.074415158032,34818.6950063085
"3687",0.9,0.5,0.13,0.23,0.082,42.2592205452564,0.04,0.082,0.067,0,0.12,0.36,0.2,0.5464,0.44,0.19,6.29,10.2,33.8,6.29,10.2,33.8,0.03,0,0,2300,422.81,953.93,1432.35,0.95,0.7,0.02,8405229.73598731,15.0530723499455,558373.037781734
"3688",0.2,0.475,0.47,0.1,0.195,29.8182604847465,0.08,0.056,0.014,0,0.45,0.23,0.34,0.6555,0.35,0.47,6.29,8.7,36.8,6.29,8.7,36.8,0.06,0,0,1050,672.81,1103.93,2032.35,0.8,0.85,0.038,3269613.82207129,28.0245458843583,116669.645087673
"3689",0.6,0.12,0.69,0.87,0.119,56.7873034533006,0.05,0.095,0.056,0,0.23,0.31,0.17,0.6597,0.59,0.17,6.29,21.2,22.3,6.29,21.2,22.3,0.03,0.06,0,1700,472.81,1003.93,1782.35,0.9,0.75,0.006,5664343.00573099,144.430193232536,39218.5517373869
"3690",0.2,0.66,0.71,0.57,0.025,86.1885215473809,0.05,0.063,0.001,0,0.17,0.38,0.2,0.62,0.24,0.5,6.29,21.7,24.3,6.29,21.7,24.3,0.03,0.03,0,1150,572.81,953.93,1832.35,0.95,0.75,0.033,4188442.4662211,218.378537597546,19179.7349332015
"3691",0.3,0.45,0.82,0.38,0.141,34.4737516401407,0.06,0.037,0.042,0,0.13,0.44,0.45,0.6355,0.55,0.19,6.29,22.2,32.3,6.29,22.2,32.3,0.03,0,0,1300,472.81,703.93,1532.35,0.9,0.8,0.027,4358826.2691194,89.6572533555116,48616.5492025018
"3692",1,0.325,0.11,0.07,0.031,35.443626096378,0.08,0.046,0.03,0,0.28,0.21,0.21,0.705,0.41,0.5,5.79,13.7,34.3,5.79,13.7,34.3,0.03,0.03,0,2400,672.81,703.93,2032.35,0.8,0.65,0.026,8857133.75592533,8.51143421879533,1040615.8971853
"3693",0.1,0.314285714285714,0.64,0.33,0.077,80.9699975153411,0.07,0.098,0.018,0,0.4,0.17,0.47,0.4258,0.42,0.01,6.29,15.2,40.8,6.29,15.2,40.8,0,0.03,0,1550,522.81,703.93,1782.35,0.85,0.7,0.022,5515406.2464547,148.144717044898,37229.8544050218
"3694",0.6,1.1,0.72,0.49,0.093,54.2273786302006,0.04,0.032,0.06,0,0.31,0.32,0.29,0.288,0.2,0.11,6.79,19.7,25.3,6.79,19.7,25.3,0.03,0.03,0,600,672.81,1303.93,1932.35,1,0.7,0.044,1941158.07178615,113.671628775739,17076.8915048787
"3695",0.8,0.266666666666667,0.14,0.09,0.194,27.0741973380673,0.09,0.07,0.023,0,0.34,0.13,0.17,0.4764,0.23,0.32,6.29,10.2,27.3,6.29,10.2,27.3,0.06,0.03,0,1700,372.81,703.93,1382.35,1,0.7,0.024,5441893.69336196,14.5019545839871,375252.429722188
"3696",0.6,0.28,0.1,0.73,0.079,42.8770819710286,0.1,0.016,0.091,0,0.45,0.23,0.36,0.6997,0.61,0.23,6.29,18.2,32.8,6.29,18.2,32.8,0.06,0.03,0,1250,572.81,703.93,1682.35,0.85,0.8,0.028,4343672.57195405,102.579827832866,42344.3152881015
"3697",0,0.8,0.18,0.63,0.184,63.3366899045747,0.04,0.056,0.095,0,0.34,0.33,0.12,0.7796,0.71,0.24,6.29,9.7,29.3,6.29,9.7,29.3,0.03,0.03,0,1500,472.81,803.93,1432.35,0.85,0.7,0.032,4770413.36123057,281.164171399868,16966.647412718
"3698",0.5,0.628571428571428,0.75,0.81,0.142,52.7861634961368,0.07,0.037,0.007,0,0.25,0.13,0.45,0.815,0.75,0.26,5.79,18.2,38.8,5.79,18.2,38.8,0,0.03,0,1450,672.81,1203.93,1532.35,0.95,0.75,0.044,4318019.88493642,200.931788259654,21489.9788746042
"3699",0.8,1.4,0.23,0.48,0.036,69.6414900529839,0.03,0.004,0.062,0,0.43,0.49,0.39,0.2128,0.18,0.04,6.29,23.7,19.8,6.29,23.7,19.8,0.03,0.03,0,2450,472.81,753.93,1532.35,0.95,0.75,0.042,8978023.45254716,51.0249575465552,175953.570257371
"3700",0.8,0.666666666666667,0.78,0.39,0.047,59.9479242236967,0.06,0.063,0.063,0,0.27,0.18,0.33,0.6755,0.45,0.41,6.29,13.7,38.3,6.29,13.7,38.3,0,0.03,0,1750,622.81,1303.93,1332.35,0.85,0.7,0.04,5581661.22040128,76.9860640657446,72502.2286583537
"3701",0.9,0.383333333333333,0.59,0.01,0.073,47.5891588274843,0.06,0.086,0.013,0,0.27,0.32,0.31,0.6067,0.31,0.43,6.29,8.2,22.3,6.29,8.2,22.3,0.06,0.06,0,1250,522.81,853.93,1132.35,0.85,0.8,0.023,4176147.4989108,12.4654965394618,335016.538305589
"3702",0.3,0.114285714285714,0.87,0.27,0.111,31.8105513309601,0.07,0.05,0.089,0,0.46,0.18,0.16,0.412,0.4,0.02,6.29,18.7,28.8,6.29,18.7,28.8,0.03,0.03,0,1900,622.81,853.93,2032.35,0.85,0.7,0.008,6554776.02131826,89.4181949166846,73304.7231318601
"3703",0.4,0.522222222222222,0.76,0.5,0.117,31.6476769001421,0.09,0.084,0.084,0,0.29,0.4,0.22,0.7954,0.67,0.38,6.79,17.7,24.3,6.79,17.7,24.3,0.06,0.03,0,850,472.81,953.93,1032.35,0.85,0.7,0.047,2395903.57341617,157.714322978775,15191.4139956623
"3704",0.3,1.2,0.07,0.25,0.145,53.9336347145578,0.02,0.008,0.06,0,0.24,0.2,0.14,0.5268,0.48,0.09,6.79,11.7,33.8,6.79,11.7,33.8,0.03,0.03,0,650,422.81,653.93,2082.35,0.85,0.7,0.024,2136366.01461921,82.0978919163476,26022.1787033951
"3705",0,0.633333333333333,0.36,0.55,0.072,71.6177157996213,0.03,0.087,0.082,0,0.26,0.15,0.17,0.7942,0.79,0.02,5.79,24.2,32.8,5.79,24.2,32.8,0,0.06,0,2100,472.81,853.93,1882.35,0.85,0.75,0.019,7270216.94526573,232.408844953456,31282.0148765066
"3706",0.7,0.7,0.2,0.45,0.036,64.1604684980553,0.02,0.045,0.093,0,0.11,0.5,0.15,0.6224,0.36,0.41,5.79,18.2,33.3,5.79,18.2,33.3,0.03,0,0,650,472.81,1103.93,1732.35,0.9,0.75,0.014,2437080.81396485,61.6384616516573,39538.313394934
"3707",0.5,0.1,0.18,0.1,0.103,34.1490657943391,0.08,0.07,0.07,0,0.44,0.11,0.34,0.6744,0.56,0.26,6.29,23.2,27.3,6.29,23.2,27.3,0,0.03,0,1450,522.81,1303.93,1182.35,0.95,0.7,0.008,5044257.53060045,30.6000758269265,164844.608854262
"3708",0.8,0.4,0.06,0.14,0.136,77.0007858673341,0.03,0.026,0.06,0,0.3,0.48,0.35,0.7377,0.57,0.39,6.29,11.7,38.8,6.29,11.7,38.8,0.03,0.06,0,500,422.81,703.93,1932.35,0.85,0.8,0.012,1615450.46807648,12.2691028179217,131668.182429505
"3709",0.6,0.3,0.12,0.89,0.187,119.285133951155,0.04,0.03,0.068,0,0.28,0.4,0.28,0.8016,0.68,0.38,6.29,17.2,38.3,6.29,17.2,38.3,0,0.06,0,1900,522.81,1053.93,1482.35,0.9,0.8,0.012,5975550.43866603,116.100610189762,51468.7255209014
"3710",0.5,0.06,0.25,0.86,0.198,97.7274009913684,0.1,0.053,0.012,0,0.48,0.31,0.32,0.7312,0.68,0.16,6.29,12.2,19.3,6.29,12.2,19.3,0.03,0.03,0,1600,622.81,1053.93,1332.35,0.8,0.7,0.006,5137526.21678933,176.323537144308,29136.9280584737
"3711",0.4,0.92,0.59,0.69,0.042,42.5557631689201,0.05,0.074,0.07,0,0.45,0.32,0.25,0.9298,0.87,0.46,6.79,12.2,39.8,6.79,12.2,39.8,0.03,0.06,0,2350,472.81,653.93,1582.35,0.85,0.65,0.046,8052065.76870464,274.194666345903,29366.2377755619
"3712",0.2,1.03333333333333,0.31,0.16,0.067,56.7279905187009,0.03,0.088,0.036,0,0.28,0.4,0.35,0.5182,0.27,0.34,5.79,24.7,39.3,5.79,24.7,39.3,0.06,0.03,0,2300,422.81,703.93,1432.35,0.95,0.8,0.031,8219551.46130383,51.2677558586897,160325.946077288
"3713",0.7,0.62,0.29,0.62,0.137,89.9506190935636,0.05,0.088,0.043,0,0.49,0.24,0.48,0.3358,0.18,0.19,6.29,22.2,25.8,6.29,22.2,25.8,0,0,0,2450,472.81,1103.93,1532.35,0.85,0.8,0.031,8397773.94282146,64.740360634408,129714.661156185
"3714",0.6,0.488888888888889,0.88,0.47,0.171,34.1490657943391,0.09,0.087,0.056,0,0.39,0.24,0.45,0.2377,0.23,0.01,6.79,15.7,22.8,6.79,15.7,22.8,0.03,0.03,0,1000,572.81,903.93,1932.35,0.95,0.8,0.044,3033152.4753436,61.7384964965306,49129.0304666562
"3715",0.4,0.322222222222222,0.87,0.08,0.165,74.9147739990827,0.09,0.075,0.098,0,0.19,0.45,0.45,0.2174,0.14,0.09,6.29,17.2,33.3,6.29,17.2,33.3,0,0.03,0,1000,422.81,853.93,2032.35,0.8,0.85,0.029,3178266.5983518,13.9274374708348,228201.82140522
"3716",0.9,0.84,0.12,0.85,0.146,55.7737646778405,0.05,0.032,0.085,0,0.38,0.36,0.3,0.2866,0.18,0.13,6.79,12.7,21.3,6.79,12.7,21.3,0,0,0,1800,622.81,803.93,1132.35,0.8,0.8,0.042,6096212.46900216,30.8280690293739,197748.761467788
"3717",0.8,1.85,0.78,0.09,0.166,38.7431439269352,0.02,0.073,0.09,0,0.33,0.42,0.18,0.5248,0.28,0.34,5.79,8.7,30.8,5.79,8.7,30.8,0,0.06,0,1100,472.81,1103.93,1332.35,0.9,0.8,0.037,3187021.19317778,33.2108873046679,95963.1449753476
"3718",0.1,2.4,0,0.64,0.029,74.1717370272303,0.02,0.099,0.043,0,0.17,0.19,0.31,0.3928,0.34,0.08,6.29,10.2,38.8,6.29,10.2,38.8,0.03,0.03,0,1350,522.81,903.93,1482.35,0.95,0.75,0.048,4933700.68705621,273.896634498587,18013.0022265085
"3719",0.1,0.75,0.51,0.83,0.039,72.5595824625392,0.04,0.063,0.014,0,0.22,0.48,0.14,0.7492,0.62,0.34,6.79,22.7,21.3,6.79,22.7,21.3,0.03,0.03,0,1150,622.81,1253.93,1132.35,0.8,0.8,0.03,4085801.16212839,238.983082990934,17096.6124923721
"3720",0.8,0.355555555555556,0.15,0.16,0.138,73.0304317417975,0.09,0.003,0.014,0,0.1,0.39,0.4,0.4894,0.26,0.31,6.79,18.7,28.8,6.79,18.7,28.8,0.03,0.06,0,550,522.81,1053.93,1182.35,0.9,0.8,0.032,1716830.53476919,12.7729974589649,134410.935278485
"3721",0,0.328571428571429,0.77,0.12,0.149,56.9934273264833,0.07,0.049,0.036,0,0.21,0.34,0.46,0.886,0.8,0.43,6.29,8.7,32.3,6.29,8.7,32.3,0.06,0.06,0,800,622.81,753.93,1682.35,0.75,0.85,0.023,2497184.38898409,27.2343695527222,91692.3883312173
"3722",0.8,0.266666666666667,0.57,0.52,0.095,41.3942721759531,0.09,0.084,0.081,0,0.21,0.45,0.42,0.649,0.46,0.35,6.79,12.7,33.8,6.79,12.7,33.8,0,0,0,1000,522.81,653.93,1082.35,0.95,0.7,0.024,3407241.63164793,67.6535827303339,50363.0627402119
"3723",0.7,0.6,0.19,0.5,0.07,72.6482123222945,0.08,0.066,0.008,0,0.21,0.1,0.39,0.6448,0.63,0.04,6.79,16.2,24.8,6.79,16.2,24.8,0.03,0.03,0,1700,522.81,1303.93,1932.35,0.85,0.85,0.048,5851091.13483027,46.4994019589578,125831.535209736
"3724",0.5,0.314285714285714,0.14,0.25,0.147,57.7655922265924,0.07,0.017,0.095,0,0.24,0.48,0.19,0.217,0.1,0.13,5.79,15.2,38.3,5.79,15.2,38.3,0.03,0.03,0,1750,572.81,1303.93,2082.35,0.95,0.7,0.022,5866351.39210033,64.261703884137,91288.4507805347
"3725",0.1,0.383333333333333,0.06,0.82,0.149,60.2576037747074,0.06,0.002,0.047,0,0.29,0.3,0.38,0.5044,0.16,0.41,5.79,21.2,28.8,5.79,21.2,28.8,0.06,0,0,2400,572.81,753.93,1282.35,0.95,0.75,0.023,8239406.87634285,303.242752726829,27170.993543134
"3726",0.4,0.366666666666667,0.38,0.87,0.101,112.71537756504,0.06,0.096,0.032,0,0.46,0.5,0.35,0.3214,0.13,0.22,6.29,19.7,31.3,6.29,19.7,31.3,0.06,0.06,0,1350,422.81,803.93,1782.35,0.95,0.65,0.022,4555608.20064588,310.417572305569,14675.741991054
"3727",0.1,0.48,0.43,0.34,0.171,37.2817732022909,0.05,0.07,0.074,0,0.47,0.37,0.24,0.6382,0.33,0.46,6.79,18.2,23.8,6.79,18.2,23.8,0,0.03,0,1850,522.81,753.93,1732.35,0.9,0.85,0.024,5997758.14662207,81.4502736416691,73637.0533634853
"3728",0.5,1.36666666666667,0.71,0.14,0.047,37.2228240220715,0.03,0.044,0.07,0,0.12,0.43,0.46,0.388,0.32,0.1,6.29,8.2,40.8,6.29,8.2,40.8,0.03,0,0,700,522.81,903.93,1482.35,0.85,0.85,0.041,2465552.02320206,22.5792342684463,109195.555256167
"3729",0.7,0.75,0.6,0.18,0.094,59.3441894225961,0.02,0.005,0.062,0,0.13,0.3,0.44,0.748,0.55,0.44,6.29,22.7,40.8,6.29,22.7,40.8,0,0.03,0,1700,422.81,1253.93,1582.35,1,0.7,0.015,5918963.91940016,35.7375358348618,165623.168501345
"3730",0.8,1.075,0.59,0.6,0.06,59.3602910510225,0.04,0.08,0.028,0,0.27,0.38,0.15,0.6919,0.61,0.21,6.29,24.2,40.8,6.29,24.2,40.8,0.06,0.03,0,550,422.81,953.93,1332.35,0.85,0.75,0.043,1544806.56362197,69.6739074863378,22171.9524475484
"3731",0.8,0.685714285714286,0.43,0.32,0.027,40.6405311375398,0.07,0.007,0.096,0,0.48,0.43,0.21,0.6808,0.44,0.43,6.79,15.7,23.8,6.79,15.7,23.8,0.06,0.03,0,1150,622.81,1153.93,1732.35,0.9,0.75,0.048,3906449.87870273,63.7758631383808,61252.7951244897
"3732",0.9,0.566666666666667,0.68,0.52,0.133,39.0313256012774,0.06,0.028,0.037,0,0.18,0.45,0.21,0.398,0.14,0.3,5.79,17.2,28.3,5.79,17.2,28.3,0.03,0.03,0,1400,622.81,1203.93,1982.35,0.85,0.65,0.034,4505547.00465407,36.2908974488951,124150.884143849
"3733",0.5,0.65,0.02,0.88,0.196,44.1494491724341,0.06,0.069,0.093,0,0.18,0.25,0.13,0.727,0.65,0.22,6.79,13.2,39.3,6.79,13.2,39.3,0.06,0.03,0,700,472.81,753.93,1532.35,0.9,0.75,0.039,2085885.49368325,168.208115186314,12400.6234263599
"3734",0.7,0.222222222222222,0.51,0.74,0.045,48.5665677145693,0.09,0.093,0.063,0,0.13,0.12,0.21,0.4555,0.45,0.01,5.79,10.2,22.8,5.79,10.2,22.8,0.03,0.03,0,2000,672.81,903.93,1882.35,1,0.7,0.02,7302005.9543215,132.348148628306,55172.7094787617
"3735",0.3,0.333333333333333,0.73,0.82,0.078,90.7901086886442,0.06,0.085,0.003,0,0.41,0.49,0.41,0.838,0.82,0.1,5.79,21.7,28.8,5.79,21.7,28.8,0,0.03,0,2150,472.81,803.93,1982.35,0.95,0.8,0.02,7535209.06994091,226.795847057832,33224.634258931
"3736",0.3,0.557142857142857,0.2,0.65,0.181,167.022020504762,0.07,0.064,0.04,0,0.48,0.25,0.11,0.2784,0.18,0.12,6.29,9.7,34.8,6.29,9.7,34.8,0.06,0.06,0,1700,622.81,1003.93,1182.35,0.8,0.8,0.039,5306241.3409271,123.477165567759,42973.4624740415
"3737",0.8,0.65,0.08,0.63,0.066,97.2115644286648,0.02,0.016,0.016,0,0.2,0.26,0.4,0.2128,0.18,0.04,6.79,24.7,28.3,6.79,24.7,28.3,0.06,0.03,0,2450,622.81,753.93,1582.35,0.95,0.85,0.013,8883792.76381162,34.1100117650003,260445.315147241
"3738",0.2,0.48,0.27,0.76,0.166,44.2856248107651,0.05,0.01,0.043,0,0.33,0.26,0.29,0.8793,0.83,0.29,6.79,8.7,22.8,6.79,8.7,22.8,0,0.06,0,800,622.81,953.93,1132.35,0.9,0.7,0.024,2438703.40485424,301.167907535595,8097.4876267851
"3739",0.3,0.1,0.41,0.14,0.031,79.3437156165259,0.05,0.077,0.039,0,0.34,0.45,0.42,0.4897,0.37,0.19,5.79,16.2,27.3,5.79,16.2,27.3,0,0.03,0,2200,522.81,1103.93,1982.35,0.9,0.85,0.005,8254004.7693496,28.448515370728,290138.331009094
"3740",0.1,0.816666666666667,0.39,0.31,0.093,98.6228739007692,0.06,0.012,0.036,0,0.24,0.17,0.13,0.928,0.88,0.4,6.29,22.2,37.8,6.29,22.2,37.8,0.03,0.03,0,1950,472.81,753.93,1932.35,0.95,0.8,0.049,6658604.28710878,113.819454646703,58501.460121885
"3741",0.9,0.766666666666667,0.18,0.78,0.073,56.9934273264833,0.06,0.05,0.051,0,0.49,0.2,0.45,0.53,0.5,0.06,6.79,17.2,23.8,6.79,17.2,23.8,0,0.06,0,1700,622.81,653.93,2132.35,1,0.75,0.046,5686611.02521077,61.4642634939439,92518.9809810553
"3742",0.9,0.542857142857143,0.12,0.75,0.14,47.0846659056867,0.07,0.04,0.078,0,0.39,0.28,0.25,0.8713,0.87,0.01,6.79,17.2,19.8,6.79,17.2,19.8,0,0,0,2050,672.81,653.93,2032.35,0.85,0.8,0.038,6849612.06254931,43.1161158705584,158864.311505075
"3743",0.3,0.466666666666667,0.54,0.24,0.127,69.0539395242365,0.03,0.09,0.068,0,0.24,0.25,0.17,0.8068,0.77,0.16,6.79,20.7,34.8,6.79,20.7,34.8,0.06,0,0,650,572.81,753.93,1432.35,0.85,0.7,0.014,2167372.49408517,78.634669349352,27562.5562111305
"3744",0.8,0.157142857142857,0.73,0.25,0.068,25.7290288558802,0.07,0.059,0.048,0,0.18,0.32,0.44,0.4817,0.27,0.29,5.79,8.7,21.3,5.79,8.7,21.3,0.03,0.06,0,1050,372.81,853.93,1782.35,0.8,0.85,0.011,3626490.76326831,15.5093904964822,233825.485539929
"3745",0.3,1.15,0.66,0.75,0.155,42.3275626908235,0.02,0.1,0.098,0,0.34,0.39,0.22,0.89,0.89,0,5.79,18.2,37.8,5.79,18.2,37.8,0.06,0.03,0,1600,372.81,753.93,1632.35,1,0.75,0.023,5186222.18439403,235.616744246817,22011.2632528411
"3746",0.2,0.614285714285714,0.32,0.69,0.118,50.8099692848477,0.07,0.001,0.052,0,0.36,0.27,0.16,0.8196,0.78,0.18,6.29,23.2,27.3,6.29,23.2,27.3,0,0.03,0,1100,422.81,1053.93,1582.35,0.95,0.75,0.043,3642443.26397193,261.516736742579,13928.1458974357
"3747",0.9,0.544444444444444,0.35,0.43,0.042,98.6017912857966,0.09,0.087,0.073,0,0.23,0.3,0.32,0.7144,0.49,0.44,5.79,9.7,40.8,5.79,9.7,40.8,0,0,0,900,622.81,1203.93,1682.35,0.9,0.65,0.049,2989175.86858487,47.3023190946526,63193.0088375475
"3748",0.5,0.42,0.46,0.26,0.037,89.9506190935636,0.1,0.032,0.009,0,0.23,0.21,0.23,0.1822,0.13,0.06,5.79,8.7,27.3,5.79,8.7,27.3,0.03,0.03,0,1650,572.81,1103.93,1782.35,0.75,0.75,0.042,6063258.21007362,49.3038965199232,122977.262205301
"3749",0.1,0.9,0.33,0.82,0.071,41.8291330941767,0.03,0.01,0.023,0,0.37,0.31,0.44,0.224,0.2,0.03,5.79,12.7,31.8,5.79,12.7,31.8,0.03,0.03,0,1950,622.81,853.93,2082.35,0.8,0.7,0.027,7008658.39945366,332.856407900002,21056.1017697434
"3750",0.8,0.357142857142857,0.62,0.58,0.114,43.63359060059,0.07,0.026,0.009,0,0.39,0.44,0.28,0.8164,0.73,0.32,5.79,7.7,24.3,5.79,7.7,24.3,0.06,0,0,1150,572.81,1103.93,1732.35,0.85,0.7,0.025,3831533.77978662,74.8435128392612,51193.9329733957
"3751",0.6,0.566666666666667,0.75,0.43,0.138,40.1341858289989,0.03,0.019,0.083,0,0.14,0.39,0.16,0.6932,0.48,0.41,6.29,23.2,26.8,6.29,23.2,26.8,0,0.06,0,1000,622.81,1053.93,1532.35,0.95,0.8,0.017,3104327.20201119,66.0629839251765,46990.4175919026
"3752",0.8,0.585714285714286,0.56,0.43,0.165,38.9825905940912,0.07,0.042,0.018,0,0.13,0.43,0.13,0.9207,0.87,0.39,6.29,11.2,36.3,6.29,11.2,36.3,0.03,0.03,0,1200,572.81,1003.93,1282.35,0.95,0.7,0.041,3516385.18780039,57.2829444342192,61386.2506987298
"3753",0.4,1.33333333333333,0.06,0.63,0.154,74.5944179500615,0.03,0.03,0.027,0,0.42,0.37,0.43,0.447,0.3,0.21,6.29,22.2,33.8,6.29,22.2,33.8,0.03,0.06,0,1500,522.81,1253.93,1282.35,0.8,0.75,0.04,4754637.64439924,139.499103425294,34083.6430317667
"3754",0.7,0.316666666666667,0.4,0.2,0.196,46.0449908330872,0.06,0.091,0.038,0,0.5,0.3,0.34,0.605,0.5,0.21,6.29,23.2,23.3,6.29,23.2,23.3,0.03,0.03,0,1850,472.81,1153.93,1732.35,0.8,0.65,0.019,5833887.53825605,36.7241398053134,158857.023450607
"3755",0,0.0833333333333333,0.56,0.4,0.193,49.1830182227561,0.06,0.006,0.079,0,0.42,0.17,0.13,0.4912,0.47,0.04,6.29,10.2,30.8,6.29,10.2,30.8,0,0,0,2400,422.81,653.93,1632.35,0.95,0.8,0.005,7991088.40714202,132.878612548255,60138.2589259055
"3756",0.1,0.26,0.77,0.38,0.151,51.9974379433051,0.1,0.004,0.051,0,0.28,0.44,0.12,0.445,0.26,0.25,6.29,12.7,21.3,6.29,12.7,21.3,0.03,0.03,0,600,422.81,1153.93,2082.35,1,0.65,0.026,2009294.97229185,208.708375899165,9627.28478737538
