"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"3935",0.6,1.7,0.04,0.81,0.054,145.794148820239,0.02,0.064,0.049,0,0.26,0.42,0.21,0.8237,0.57,0.59,6.79,18.7,21.8,6.79,18.7,21.8,0.06,0,50,1200,572.81,1053.93,1282.35,0.9,0.7,0.034,10970196.6507647,660.530955050778,16608.1491970673
"3936",0.8,0.2,0.41,0.65,0.14,70.5550678736342,0.05,0.099,0.014,0,0.1,0.33,0.27,0.6523,0.43,0.39,6.79,17.2,35.3,6.79,17.2,35.3,0,0.06,130,750,522.81,1253.93,1282.35,0.75,0.75,0.01,2265518.89109649,149.995930484657,15103.8690434887
"3937",0.2,0.1,0.63,0.44,0.073,95.8803627524323,0.07,0.082,0.051,0,0.41,0.1,0.22,0.9011,0.57,0.77,6.29,24.7,21.3,6.29,24.7,21.3,0.06,0,100,2350,522.81,903.93,1182.35,0.8,0.7,0.007,19944153.8651361,508.071750780419,39254.6010174765
"3938",0.9,0.714285714285714,0.12,0.05,0.041,90.7030163336737,0.07,0.08,0.077,0,0.36,0.31,0.35,0.8464,0.36,0.76,6.29,20.2,27.8,6.29,20.2,27.8,0,0.03,150,1400,422.81,903.93,1682.35,0.9,0.8,0.05,18342287.6142657,535.127249263997,34276.4971125901
"3939",0.7,0.4,0.72,0.39,0.086,96.5264605222873,0.08,0.058,0.02,0,0.39,0.42,0.46,0.8137,0.73,0.31,6.29,10.7,40.3,6.29,10.7,40.3,0.06,0.06,180,1950,622.81,1153.93,1232.35,1,0.85,0.032,13721733.967884,554.365315269511,24752.1509552108
"3940",0.6,0.7,0.03,0.22,0.057,28.6462328155455,0.07,0.034,0.019,0,0.2,0.16,0.31,0.8875,0.75,0.55,5.79,14.2,36.3,5.79,14.2,36.3,0.03,0.06,180,550,422.81,903.93,1682.35,0.75,0.7,0.049,1511507.62876802,289.549912180168,5220.19715836596
"3941",0.9,1.05,0.44,0.64,0.02,35.3227023968179,0.02,0.044,0.08,0,0.49,0.48,0.17,0.7994,0.66,0.41,6.79,22.2,39.8,6.79,22.2,39.8,0.06,0.06,50,600,372.81,753.93,1782.35,0.95,0.65,0.021,6355112.00822001,479.491727126293,13253.851210964
"3942",0.3,0.725,0.9,0.54,0.126,140.812855012705,0.04,0.052,0.034,0,0.43,0.37,0.37,0.6096,0.39,0.36,6.29,23.7,30.3,6.29,23.7,30.3,0,0,140,1050,422.81,1253.93,982.35,0.85,0.75,0.029,-2980667.55964447,550.108810030493,-5418.32362124731
"3943",0.4,1.75,0.78,0.37,0.057,29.6432780333733,0.02,0.043,0.096,0,0.38,0.33,0.47,0.7655,0.33,0.65,6.79,10.2,29.8,6.79,10.2,29.8,0.06,0.06,20,1150,622.81,1053.93,1932.35,0.75,0.75,0.035,10453683.9648193,497.837688104119,20998.1771461083
"3944",1,0.311111111111111,0.3,0.18,0.043,44.7729918510378,0.09,0.083,0.006,0,0.29,0.24,0.27,0.703,0.46,0.45,6.79,22.2,37.8,6.79,22.2,37.8,0.03,0.06,150,600,622.81,853.93,1482.35,0.95,0.7,0.028,6309020.449407,225.06017962376,28032.5931488813
"3945",0.8,0.4,0.06,0.33,0.024,43.5948957310271,0.09,0.004,0.086,0,0.18,0.24,0.44,0.8704,0.46,0.76,6.29,12.2,20.3,6.29,12.2,20.3,0.06,0,120,500,472.81,1103.93,1232.35,0.9,0.75,0.036,4608175.67124772,242.202194204499,19026.1516266731
"3946",0.1,0.72,0.21,0.14,0.063,39.3433661162279,0.05,0.007,0.09,0,0.43,0.24,0.18,0.8528,0.36,0.77,5.79,18.7,22.8,5.79,18.7,22.8,0.06,0.06,50,1150,572.81,1203.93,2082.35,0.75,0.75,0.036,10978661.5090043,300.960767107964,36478.7132040566
"3947",0.5,0.288888888888889,0.42,0.23,0.036,52.4481863110722,0.09,0.01,0.015,0,0.11,0.29,0.16,0.8605,0.69,0.55,6.79,20.2,37.3,6.79,20.2,37.3,0.03,0.03,30,1200,622.81,753.93,1232.35,0.75,0.85,0.026,15114004.2324466,169.891266593114,88962.8085983036
"3948",0.1,0.16,0.65,0.62,0.195,37.5736713406907,0.05,0.077,0.006,0,0.33,0.3,0.33,0.8556,0.62,0.62,6.29,23.7,38.3,6.29,23.7,38.3,0.06,0,150,1750,572.81,1203.93,1432.35,0.85,0.7,0.008,-4165281.64991685,533.065117098385,-7813.83271257662
"3949",0.6,1.26666666666667,0.42,0.67,0.148,34.6662639919571,0.03,0.07,0.051,0,0.27,0.14,0.31,0.8724,0.42,0.78,6.79,13.7,35.8,6.79,13.7,35.8,0.03,0.06,30,2250,422.81,1153.93,1332.35,0.95,0.75,0.038,15816293.2594566,456.676560277105,34633.4684877619
"3950",0.7,0.485714285714286,0.75,0.04,0.138,50.7819059300617,0.07,0.056,0.032,0,0.31,0.28,0.47,0.865,0.75,0.46,6.79,10.7,39.8,6.79,10.7,39.8,0.03,0.03,80,2250,622.81,953.93,2032.35,0.8,0.7,0.034,19404223.5412798,330.967143164178,58628.8516611276
"3951",0.5,0.46,0.02,0.55,0.065,59.6827610107255,0.1,0.043,0.042,0,0.47,0.15,0.11,0.8446,0.63,0.58,5.79,14.2,33.3,5.79,14.2,33.3,0.03,0.03,180,2450,522.81,803.93,1782.35,0.85,0.75,0.046,15491956.4453803,709.409491447953,21837.8195275626
"3952",0.1,0.4625,0.1,0.02,0.147,71.733860870071,0.08,0.006,0.023,0,0.28,0.3,0.31,0.6784,0.33,0.52,5.79,20.7,32.8,5.79,20.7,32.8,0.03,0.06,140,1650,522.81,1053.93,1382.35,0.75,0.7,0.037,13056787.4106572,81.466037931365,160272.768164539
"3953",0.2,0.575,0.84,0.23,0.081,67.920935829383,0.04,0.08,0.032,0,0.39,0.15,0.39,0.8206,0.74,0.31,6.79,13.2,35.3,6.79,13.2,35.3,0.03,0.03,10,1950,522.81,953.93,1132.35,0.9,0.85,0.023,21366984.6308231,380.066781019204,56219.0270181583
"3954",0.9,0.4625,0.47,0.71,0.129,74.1105568588685,0.08,0.031,0.012,0,0.37,0.27,0.19,0.82,0.5,0.64,6.29,24.2,26.3,6.29,24.2,26.3,0.06,0.03,90,2100,522.81,903.93,1032.35,0.95,0.75,0.037,17715323.3632398,337.3497054671,52513.2320442102
"3955",0.7,0.68,0.32,0.59,0.02,29.7715615484167,0.05,0.017,0.011,0,0.2,0.41,0.5,0.7168,0.52,0.41,6.29,9.2,19.8,6.29,9.2,19.8,0.03,0.03,10,1850,372.81,753.93,1032.35,1,0.7,0.034,27178108.239661,612.915406870138,44342.3479570312
"3956",1,0.24,0.27,0.73,0.058,37.1063628669026,0.05,0.02,0.019,0,0.32,0.44,0.46,0.6926,0.42,0.47,6.79,12.2,23.3,6.79,12.2,23.3,0.03,0.03,80,600,422.81,1153.93,1682.35,0.9,0.75,0.012,7559288.81138483,91.051447177304,83022.1709344681
"3957",0.2,0.266666666666667,0.65,0.23,0.185,40.1191133900826,0.03,0.09,0.068,0,0.44,0.37,0.35,0.7722,0.66,0.33,5.79,19.2,36.3,5.79,19.2,36.3,0,0.03,160,1850,572.81,803.93,1032.35,0.75,0.7,0.008,8552170.48412431,220.514481063979,38782.8066567792
"3958",0,0.642857142857143,0.74,0.83,0.13,33.9598726375457,0.07,0.066,0.011,0,0.3,0.12,0.12,0.7042,0.42,0.49,5.79,18.2,34.8,5.79,18.2,34.8,0.06,0.06,20,1750,572.81,1103.93,1332.35,0.8,0.65,0.045,10781550.7898058,1005.52358859661,10722.3250772798
"3959",0.3,0.3,0.65,0.58,0.116,119.832075500206,0.08,0.063,0.053,0,0.34,0.4,0.42,0.7564,0.58,0.42,6.29,15.7,22.8,6.29,15.7,22.8,0.06,0.03,20,2300,572.81,1103.93,1132.35,0.95,0.85,0.024,20567262.2283815,380.195035505241,54096.6091286534
"3960",0.8,1.2,0.77,0.43,0.089,55.4961059769095,0.04,0.026,0.026,0,0.22,0.47,0.4,0.808,0.68,0.4,6.29,17.7,22.3,6.29,17.7,22.3,0,0,170,900,622.81,1103.93,1682.35,1,0.7,0.048,4661822.78356299,841.588011955785,5539.31700230529
"3961",0.6,1.3,0.45,0.7,0.055,32.1384778999878,0.02,0.072,0.042,0,0.16,0.47,0.27,0.8992,0.79,0.52,6.29,23.2,23.3,6.29,23.2,23.3,0.03,0.06,100,1100,472.81,853.93,1582.35,1,0.7,0.026,3587079.71147659,714.099165621127,5023.22350195793
"3962",0.5,0.3,0.29,0.86,0.121,74.2108293025795,0.06,0.086,0.006,0,0.11,0.13,0.41,0.8482,0.78,0.31,5.79,13.2,38.8,5.79,13.2,38.8,0,0.03,60,1900,522.81,753.93,1532.35,0.75,0.7,0.018,11879175.7844628,595.867790461684,19935.9253421949
"3963",0.9,0.371428571428571,0.07,0.43,0.062,43.6973620862192,0.07,0.098,0.072,0,0.28,0.32,0.45,0.8344,0.64,0.54,6.29,22.2,38.8,6.29,22.2,38.8,0,0.03,170,1800,672.81,853.93,1882.35,0.95,0.85,0.026,19785358.3891426,244.949996742448,80773.0502235764
"3964",0.2,0.233333333333333,0.69,0.15,0.195,50.8380180174026,0.03,0.006,0.068,0,0.13,0.34,0.21,0.7738,0.42,0.61,6.29,8.7,29.3,6.29,8.7,29.3,0.03,0,10,800,372.81,1003.93,1082.35,1,0.75,0.007,6487410.49830064,130.566051485386,49686.8092777299
"3965",0.4,0.175,0.72,0.22,0.032,34.5562411231617,0.04,0.053,0.019,0,0.18,0.3,0.34,0.8977,0.67,0.69,5.79,17.2,20.8,5.79,17.2,20.8,0.03,0.03,30,600,422.81,1203.93,1832.35,0.95,0.75,0.007,7032679.22818047,296.976983526581,23680.8898274469
"3966",0.7,0.8,0.75,0.18,0.052,80.9699975153411,0.05,0.089,0.039,0,0.34,0.24,0.13,0.7893,0.57,0.51,6.29,10.2,23.3,6.29,10.2,23.3,0,0.06,50,1100,472.81,803.93,2082.35,0.95,0.7,0.04,10464866.0370863,935.353534646974,11188.1397241268
"3967",0.7,2.05,0.54,0.89,0.078,74.8798430930717,0.02,0.023,0.012,0,0.33,0.15,0.47,0.7894,0.46,0.61,5.79,20.7,22.8,5.79,20.7,22.8,0.03,0.03,30,800,672.81,1153.93,982.35,0.95,0.7,0.041,5788395.85641931,805.247860887527,7188.34055645856
"3968",0.2,1.43333333333333,0.36,0.86,0.07,84.2291906890689,0.03,0.029,0.068,0,0.29,0.12,0.36,0.93,0.72,0.75,5.79,13.7,20.3,5.79,13.7,20.3,0.03,0,90,1100,472.81,1103.93,982.35,0.9,0.8,0.043,-7108263.18274107,1017.42532185238,-6986.52080901562
"3969",0.8,0.133333333333333,0.42,0.61,0.095,110.8063145888,0.06,0.092,0.032,0,0.38,0.36,0.43,0.7426,0.61,0.34,6.29,24.2,22.3,6.29,24.2,22.3,0.03,0.06,60,500,372.81,1253.93,1432.35,0.9,0.7,0.008,2797497.46195311,254.339660966439,10999.0610639457
"3970",0.9,1.26666666666667,0.59,0.81,0.043,26.3084445892971,0.03,0.067,0.059,0,0.14,0.18,0.28,0.736,0.45,0.52,6.79,20.7,39.8,6.79,20.7,39.8,0.03,0.03,170,750,422.81,953.93,1332.35,0.75,0.85,0.038,3981334.98721742,240.687413433614,16541.5171920303
"3971",0.2,0.228571428571429,0.09,0.76,0.078,53.3481923240882,0.07,0.096,0.089,0,0.4,0.23,0.17,0.7076,0.32,0.57,5.79,18.2,20.8,5.79,18.2,20.8,0.03,0,120,950,622.81,1203.93,1182.35,0.85,0.65,0.016,-13116614.4043358,1171.8991822458,-11192.6133263438
"3972",0.9,0.9,0.61,0.83,0.162,33.9504417402999,0.03,0.058,0.001,0,0.3,0.46,0.31,0.6804,0.32,0.53,5.79,23.2,19.3,5.79,23.2,19.3,0.03,0.03,150,2250,572.81,1203.93,1882.35,0.9,0.8,0.027,15522723.0828909,224.05998874296,69279.3174273454
"3973",0.4,0.566666666666667,0.18,0.73,0.045,78.2915205682493,0.03,0.085,0.027,0,0.41,0.16,0.28,0.76,0.4,0.6,6.79,20.2,31.3,6.79,20.2,31.3,0.06,0.03,150,650,672.81,1003.93,2082.35,0.8,0.75,0.017,-14783486.1906262,628.445548927214,-23523.8935431435
"3974",0.8,0.38,0.32,0.67,0.045,53.0647327000727,0.1,0.016,0.07,0,0.41,0.18,0.36,0.874,0.79,0.4,6.29,15.7,35.8,6.29,15.7,35.8,0.06,0,140,1450,572.81,953.93,1932.35,0.85,0.7,0.038,14728872.3286782,555.247789332022,26526.6654125672
"3975",0.1,0.166666666666667,0.29,0.06,0.106,70.5550678736342,0.09,0.034,0.095,0,0.15,0.29,0.18,0.7991,0.59,0.51,6.29,8.7,32.8,6.29,8.7,32.8,0.03,0.06,120,1450,622.81,1253.93,1232.35,0.95,0.75,0.015,11969194.4180477,100.340499859882,119285.776279387
"3976",0,0.17,0.46,0.84,0.134,97.2937337478595,0.1,0.038,0.088,0,0.11,0.19,0.12,0.8524,0.64,0.59,6.79,14.7,26.3,6.79,14.7,26.3,0,0.03,110,1450,572.81,853.93,1982.35,0.8,0.7,0.017,-9898745.86219915,1138.32049788881,-8695.92164997286
"3977",0.4,0.625,0.32,0.01,0.029,49.8077871083199,0.04,0.094,0.041,0,0.23,0.2,0.44,0.922,0.74,0.7,6.29,12.7,26.3,6.29,12.7,26.3,0.03,0.06,80,800,372.81,953.93,1882.35,0.85,0.75,0.025,9990085.33637384,157.84801628869,63289.2675578695
"3978",0.1,0.5,0.43,0.29,0.085,67.2956605943737,0.03,0.032,0.008,0,0.21,0.28,0.18,0.7184,0.56,0.36,6.79,18.7,38.3,6.79,18.7,38.3,0,0,120,1750,622.81,703.93,1582.35,0.95,0.7,0.015,12183849.5460269,548.845906369885,22199.0351109876
"3979",0.8,0.4375,0.42,0.46,0.2,89.1955231766696,0.08,0.08,0.047,0,0.27,0.35,0.43,0.91,0.64,0.75,6.29,10.2,21.8,6.29,10.2,21.8,0.03,0.03,20,1650,522.81,1153.93,1532.35,0.9,0.8,0.035,11359174.7039447,208.577857088954,54460.1179745566
"3980",0,0.783333333333333,0.58,0.82,0.093,68.0570494443792,0.06,0.012,0.05,0,0.37,0.22,0.19,0.7138,0.47,0.46,6.29,20.2,21.8,6.29,20.2,21.8,0.03,0,90,2300,572.81,1103.93,1582.35,0.75,0.7,0.047,4531672.0704321,1103.04321088921,4108.33594341145
"3981",0.6,0.6,0.19,0.15,0.049,37.0949247968719,0.03,0.073,0.055,0,0.46,0.32,0.11,0.7228,0.37,0.56,6.29,8.7,36.3,6.29,8.7,36.3,0.03,0.06,90,900,472.81,603.93,1282.35,0.8,0.75,0.018,8888180.58138846,218.51699039116,40675.009139921
"3982",0.4,0.29,0.12,0.27,0.176,90.9969569144007,0.1,0.095,0.025,0,0.26,0.3,0.19,0.6535,0.45,0.37,6.29,14.7,32.3,6.29,14.7,32.3,0,0,190,2400,522.81,653.93,1482.35,0.95,0.75,0.029,14429685.1883675,250.261336025978,57658.4678140998
"3983",0.6,0.42,0.38,0.15,0.033,40.5998136704908,0.05,0.044,0.052,0,0.46,0.46,0.43,0.7816,0.61,0.44,5.79,12.2,29.3,5.79,12.2,29.3,0.03,0.03,90,700,422.81,953.93,1482.35,0.75,0.75,0.021,8199977.28531237,298.513162102969,27469.3994313185
"3984",0.5,0.183333333333333,0.73,0.74,0.06,55.6092975136822,0.06,0.006,0.049,0,0.31,0.24,0.34,0.7603,0.49,0.53,5.79,7.7,39.8,5.79,7.7,39.8,0.03,0,70,2150,572.81,1253.93,1482.35,0.9,0.7,0.011,21428450.3887969,765.664136608451,27986.7494953014
"3985",0.2,0.266666666666667,0.32,0.26,0.187,57.6715079762634,0.09,0.028,0.026,0,0.22,0.23,0.4,0.7403,0.47,0.51,6.79,14.2,22.8,6.79,14.2,22.8,0.03,0.06,80,550,572.81,703.93,1982.35,0.8,0.7,0.024,601831.637225004,238.358355219224,2524.90262685143
"3986",0.1,0.36,0.59,0.24,0.13,37.9732671324549,0.05,0.01,0.003,0,0.22,0.22,0.19,0.8875,0.55,0.75,5.79,17.7,34.8,5.79,17.7,34.8,0.03,0,30,1500,572.81,653.93,1782.35,0.85,0.75,0.018,14291579.3327844,276.953828933547,51602.7504938866
"3987",0.4,0.5,0.14,0.64,0.107,90.7126139987564,0.08,0.011,0.085,0,0.44,0.29,0.21,0.6218,0.39,0.38,6.79,15.2,38.8,6.79,15.2,38.8,0.06,0,140,2400,572.81,1253.93,1182.35,0.75,0.7,0.04,11887026.4745113,523.273777848115,22716.6484882825
"3988",0,0.3,0.11,0.85,0.084,62.6522045789647,0.06,0.094,0.068,0,0.48,0.13,0.5,0.8574,0.38,0.77,6.79,8.2,34.8,6.79,8.2,34.8,0.03,0.03,140,2000,572.81,1253.93,1182.35,0.8,0.8,0.018,-12818574.9066903,917.139242379461,-13976.6943931363
"3989",0.6,0.314285714285714,0,0.34,0.152,58.1266849774188,0.07,0.063,0.017,0,0.42,0.27,0.12,0.675,0.35,0.5,5.79,24.7,30.3,5.79,24.7,30.3,0.06,0.03,140,1050,572.81,703.93,1182.35,0.9,0.85,0.022,4778511.19327751,144.347296269627,33104.2653154493
"3990",0.3,1.25,0.66,0.36,0.135,89.2766592936375,0.02,0.066,0.095,0,0.35,0.43,0.34,0.9216,0.72,0.72,5.79,9.7,25.8,5.79,9.7,25.8,0.03,0.06,90,1600,472.81,1253.93,1432.35,0.95,0.75,0.025,8455259.07361802,460.922866662364,18344.1952768459
"3991",0.5,0.4,0.64,0.85,0.129,86.4826829890197,0.06,0.083,0.052,0,0.38,0.21,0.39,0.7648,0.58,0.44,5.79,16.7,41.3,5.79,16.7,41.3,0.03,0.03,60,2100,672.81,853.93,1382.35,0.9,0.8,0.024,13152546.633304,535.775564590515,24548.612334264
"3992",0.5,1.45,0.47,0.18,0.146,53.0647327000727,0.02,0.078,0.097,0,0.32,0.15,0.14,0.8152,0.34,0.72,5.79,23.7,36.3,5.79,23.7,36.3,0.03,0,130,1000,472.81,1203.93,1932.35,0.95,0.7,0.029,6826355.57846535,250.893555006115,27208.174312405
"3993",0.4,1.33333333333333,0.36,0.57,0.079,109.500117044801,0.03,0.055,0.051,0,0.25,0.28,0.24,0.7246,0.46,0.49,6.29,10.2,28.8,6.29,10.2,28.8,0,0.06,10,800,522.81,1103.93,1732.35,0.8,0.75,0.04,6732817.31502707,630.973670667542,10670.5202261515
"3994",0.9,0.333333333333333,0.22,0.45,0.184,79.6782221321458,0.09,0.036,0.013,0,0.39,0.3,0.36,0.7435,0.43,0.55,6.29,16.2,39.3,6.29,16.2,39.3,0.06,0.03,140,600,622.81,1153.93,1782.35,0.85,0.7,0.03,3019960.43271547,140.822005077493,21445.2310280174
"3995",0.1,0.466666666666667,0.75,0.69,0.141,47.0846659056867,0.06,0.036,0.081,0,0.19,0.47,0.35,0.7932,0.53,0.56,6.79,10.7,37.3,6.79,10.7,37.3,0,0.03,180,550,572.81,853.93,1982.35,0.8,0.85,0.028,-22330027.919234,448.274725960732,-49813.2654509504
"3996",0.4,0.375,0.73,0.29,0.135,62.8710963438653,0.08,0.056,0.071,0,0.26,0.33,0.26,0.8636,0.56,0.69,6.79,15.2,35.3,6.79,15.2,35.3,0.06,0,140,1300,522.81,1053.93,1482.35,0.95,0.75,0.03,6948215.55013089,337.797049598242,20569.2014136735
"3997",1,0.1,0.8,0.63,0.163,42.3953094783938,0.06,0.011,0.009,0,0.47,0.3,0.36,0.7928,0.63,0.44,6.79,19.7,34.8,6.79,19.7,34.8,0.03,0.03,180,1300,472.81,1053.93,1732.35,1,0.8,0.006,10731542.8436207,161.449432113554,66469.9943699572
"3998",0.6,1.025,0.67,0.8,0.091,40.7239131931154,0.04,0.016,0.059,0,0.49,0.24,0.5,0.7648,0.51,0.52,6.29,10.7,33.3,6.29,10.7,33.3,0.03,0.03,60,1650,522.81,1053.93,1432.35,0.95,0.7,0.041,11998125.9085784,987.446640581824,12150.6574790804
"3999",0.6,0.457142857142857,0.48,0.14,0.143,25.7290288558802,0.07,0.009,0.077,0,0.44,0.39,0.16,0.8078,0.69,0.38,6.29,20.7,37.3,6.29,20.7,37.3,0,0,130,2500,522.81,853.93,1432.35,0.9,0.65,0.032,23798357.2679228,343.797196757234,69222.0806114589
"4000",1,0.816666666666667,0.5,0.09,0.033,43.1174179703744,0.06,0.048,0.025,0,0.46,0.13,0.27,0.913,0.7,0.71,5.79,21.7,33.3,5.79,21.7,33.3,0.03,0,120,1050,622.81,1053.93,1082.35,0.85,0.8,0.049,14748706.450271,940.547928045049,15680.9727718251
"4001",0.5,0.15,0.31,0.07,0.169,49.8158757631243,0.06,0.057,0.029,0,0.25,0.29,0.12,0.7378,0.43,0.54,5.79,10.2,41.3,5.79,10.2,41.3,0.06,0.03,100,1150,522.81,703.93,1682.35,0.85,0.7,0.009,8829129.01355764,53.5141544142361,164986.798543319
"4002",0.2,1.15,0.05,0.23,0.116,138.482863367416,0.04,0.053,0.046,0,0.49,0.23,0.13,0.8746,0.43,0.78,6.29,8.7,36.8,6.29,8.7,36.8,0,0,10,2200,672.81,1103.93,1682.35,0.95,0.65,0.046,23852490.8678485,654.8704655702,36423.2197387006
"4003",0.6,0.266666666666667,0.02,0.23,0.07,98.092067011289,0.09,0.034,0.085,0,0.18,0.41,0.48,0.85,0.4,0.75,6.79,8.2,32.8,6.79,8.2,32.8,0,0.03,190,2100,422.81,953.93,1032.35,1,0.75,0.024,20220978.1094325,275.931345809292,73282.6422823601
"4004",0.2,0.92,0.68,0.82,0.078,141.749219341967,0.05,0.074,0.087,0,0.23,0.19,0.25,0.7932,0.56,0.53,6.29,15.2,37.8,6.29,15.2,37.8,0.03,0.06,0,850,572.81,603.93,1382.35,0.9,0.8,0.046,7918709.76651943,866.66055026434,9137.03729113336
"4005",0.4,1.6,0.02,0.08,0.181,41.0550975771981,0.02,0.085,0.007,0,0.4,0.26,0.42,0.6814,0.41,0.46,5.79,19.2,26.3,5.79,19.2,26.3,0.03,0.06,120,850,672.81,1053.93,1482.35,0.8,0.7,0.032,4943560.87221595,119.395794112751,41404.8158810981
"4006",0.1,0.344444444444444,0.83,0.08,0.099,107.506574243514,0.09,0.014,0.029,0,0.11,0.29,0.49,0.7789,0.33,0.67,5.79,7.7,33.3,5.79,7.7,33.3,0,0.03,100,1300,622.81,803.93,1582.35,0.75,0.8,0.031,11808812.3083333,129.253568713458,91361.5958605535
"4007",0.3,0.733333333333333,0.56,0.55,0.039,73.8268552750254,0.06,0.026,0.045,0,0.49,0.27,0.31,0.8236,0.51,0.64,6.29,16.7,27.8,6.29,16.7,27.8,0,0.03,0,1100,572.81,1053.93,1182.35,0.9,0.75,0.044,14051745.2537915,1270.53290639192,11059.7255553938
"4008",0.6,0.6,0.57,0.75,0.081,45.5865764263232,0.07,0.037,0.011,0,0.17,0.14,0.15,0.857,0.78,0.35,6.29,13.7,31.3,6.29,13.7,31.3,0,0.03,190,1700,572.81,1253.93,1632.35,0.95,0.8,0.042,1679766.27223661,645.853836116861,2600.84585443675
"4009",0.1,0.4,0.34,0.83,0.06,136.67078400303,0.09,0.038,0.066,0,0.18,0.19,0.48,0.9016,0.59,0.76,6.29,15.2,30.3,6.29,15.2,30.3,0.06,0.06,160,900,422.81,1103.93,2032.35,0.9,0.8,0.036,-25384163.9213054,881.970870165465,-28781.1817600542
"4010",0.9,0.8,0.13,0.33,0.173,81.9026874013887,0.04,0.03,0.011,0,0.2,0.46,0.37,0.8409,0.57,0.63,6.29,8.7,40.8,6.29,8.7,40.8,0,0.03,20,550,672.81,1253.93,982.35,0.85,0.8,0.032,3854391.82919802,114.672152097256,33612.2742854694
"4011",0.5,0.47,0.82,0.86,0.047,72.5986484534481,0.1,0.078,0.058,0,0.23,0.35,0.24,0.88,0.52,0.75,6.29,10.7,30.3,6.29,10.7,30.3,0.03,0.03,50,2250,422.81,1003.93,2032.35,1,0.7,0.047,20881079.9018695,1541.11230613073,13549.3564088757
"4012",0.2,0.271428571428571,0.47,0.37,0.036,53.6772833326474,0.07,0.067,0.076,0,0.19,0.31,0.17,0.7827,0.59,0.47,6.79,12.2,20.3,6.79,12.2,20.3,0.06,0.03,110,1250,572.81,903.93,1782.35,0.75,0.65,0.019,5532079.05837423,544.314726132052,10163.3830443752
"4013",0.4,0.485714285714286,0.51,0.59,0.045,37.2817732022909,0.07,0.075,0.033,0,0.41,0.38,0.22,0.8878,0.49,0.78,6.79,20.7,40.3,6.79,20.7,40.3,0,0.06,40,600,372.81,1003.93,1982.35,0.85,0.65,0.034,2230005.21840073,1233.21787114387,1808.28162693775
"4014",0.2,0.2,0.56,0.72,0.119,58.179997364586,0.03,0.068,0.093,0,0.34,0.4,0.16,0.8596,0.48,0.73,6.29,11.2,26.3,6.29,11.2,26.3,0.03,0.03,70,1050,572.81,1303.93,1632.35,0.75,0.85,0.006,-303742.28654475,365.299379505248,-831.488646260855
"4015",0.8,0.25,0.27,0.32,0.084,96.3074708533482,0.06,0.069,0.063,0,0.13,0.23,0.45,0.5776,0.34,0.36,5.79,14.7,21.8,5.79,14.7,21.8,0.06,0.03,40,1350,622.81,1253.93,1632.35,0.9,0.85,0.015,14612690.9506491,72.2328999604779,202299.657893348
"4016",0.5,0.7,0.38,0.45,0.085,52.036190163542,0.07,0.088,0.077,0,0.3,0.36,0.29,0.7316,0.39,0.56,6.29,22.7,41.3,6.29,22.7,41.3,0,0,20,1050,472.81,853.93,2032.35,0.75,0.65,0.049,10930224.201925,616.464402859249,17730.503417925
"4017",0.9,1.15,0.42,0.44,0.181,65.4303567505791,0.04,0.096,0.019,0,0.4,0.42,0.39,0.8075,0.65,0.45,5.79,21.7,19.8,5.79,21.7,19.8,0.06,0.03,70,950,622.81,953.93,1482.35,0.9,0.75,0.046,5822438.13561741,261.664202534033,22251.5654767874
"4018",0.4,0.633333333333333,0.26,0.84,0.129,44.3682365991863,0.06,0.062,0.033,0,0.1,0.39,0.43,0.8208,0.72,0.36,6.29,10.2,23.3,6.29,10.2,23.3,0.03,0.03,50,900,372.81,1053.93,1182.35,0.9,0.85,0.038,1826350.91408966,402.533213158528,4537.14340677373
"4019",0.4,0.733333333333333,0.71,0.82,0.079,36.8007113184105,0.06,0.04,0.061,0,0.41,0.41,0.33,0.8173,0.71,0.37,6.79,17.7,35.3,6.79,17.7,35.3,0,0.03,170,650,372.81,1253.93,2132.35,0.8,0.75,0.044,-16265663.4712383,1088.58516680406,-14942.0219632352
"4020",0.6,0.4,0.01,0.34,0.101,110.112539263673,0.07,0.052,0.074,0,0.22,0.22,0.38,0.7868,0.59,0.48,5.79,22.2,25.3,5.79,22.2,25.3,0.06,0,160,2400,572.81,603.93,1982.35,0.85,0.65,0.028,22287438.8743102,264.727821520689,84190.0135251495
"4021",0.5,0.666666666666667,0.5,0.41,0.153,114.163676169896,0.03,0.021,0.089,0,0.26,0.48,0.18,0.8968,0.57,0.76,5.79,21.2,31.3,5.79,21.2,31.3,0.06,0.03,130,1200,522.81,853.93,1382.35,0.85,0.8,0.02,4287551.0584135,215.657630442393,19881.2861368186
"4022",0.1,0.55,0.35,0.77,0.168,36.3851967121884,0.04,0.017,0.043,0,0.27,0.43,0.43,0.8436,0.32,0.77,6.79,19.2,19.8,6.79,19.2,19.8,0.03,0.03,170,2100,522.81,653.93,1932.35,1,0.8,0.022,-8657479.99316082,666.533523940436,-12988.8140389087
